race_id,race_name,grade,距離,コース,馬場状態,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過順,上がり3F,単勝オッズ,人気,馬体重,調教師,調教タイム,年,場コード,回次,日次,レース番号,単勝払戻,複勝払戻,馬連払戻,馬単払戻,ワイド払戻,三連複払戻,三連単払戻
202230090101,2歳 未勝利,,1100,ダート,,1,7,7,ディーエスエール,牡2,54.0,山本咲希,1:06.4,,,38.2,1.4,1,,,,2022,30,09,01,1,7:140,7:100|3:130|4:130,3-7:350,7 → 3:370,3-7:140|4-7:130|3-4:260,3-4-7:300,7 → 3 → 4:970
202230090101,2歳 未勝利,,1100,ダート,,2,3,3,ポヴディーコス,牡2,54.0,落合玄太,1:07.6,6,,38.0,8.8,4,,,,2022,30,09,01,1,7:140,7:100|3:130|4:130,3-7:350,7 → 3:370,3-7:140|4-7:130|3-4:260,3-4-7:300,7 → 3 → 4:970
202230090101,2歳 未勝利,,1100,ダート,,3,4,4,エーヴベリー,牝2,54.0,松井伸也,1:07.6,クビ,,37.2,7.6,3,,,,2022,30,09,01,1,7:140,7:100|3:130|4:130,3-7:350,7 → 3:370,3-7:140|4-7:130|3-4:260,3-4-7:300,7 → 3 → 4:970
202230090101,2歳 未勝利,,1100,ダート,,4,1,1,スカイロック,牡2,54.0,黒澤愛斗,1:07.7,クビ,,37.1,22.1,5,,,,2022,30,09,01,1,7:140,7:100|3:130|4:130,3-7:350,7 → 3:370,3-7:140|4-7:130|3-4:260,3-4-7:300,7 → 3 → 4:970
202230090101,2歳 未勝利,,1100,ダート,,5,8,9,ハナレタクナイ,牝2,54.0,五十嵐冬,1:08.0,1.1/2,,38.2,4.9,2,,,,2022,30,09,01,1,7:140,7:100|3:130|4:130,3-7:350,7 → 3:370,3-7:140|4-7:130|3-4:260,3-4-7:300,7 → 3 → 4:970
202230090101,2歳 未勝利,,1100,ダート,,6,6,6,ウワサノモネ,牝2,54.0,桑村真明,1:08.7,3,,38.9,74.8,8,,,,2022,30,09,01,1,7:140,7:100|3:130|4:130,3-7:350,7 → 3:370,3-7:140|4-7:130|3-4:260,3-4-7:300,7 → 3 → 4:970
202230090101,2歳 未勝利,,1100,ダート,,7,2,2,モモナ,牝2,54.0,亀井洋司,1:08.8,3/4,,39.0,74.5,7,,,,2022,30,09,01,1,7:140,7:100|3:130|4:130,3-7:350,7 → 3:370,3-7:140|4-7:130|3-4:260,3-4-7:300,7 → 3 → 4:970
202230090101,2歳 未勝利,,1100,ダート,,8,8,8,コンチトワダ,牡2,54.0,石堂響,1:09.2,2,,38.2,233.6,9,,,,2022,30,09,01,1,7:140,7:100|3:130|4:130,3-7:350,7 → 3:370,3-7:140|4-7:130|3-4:260,3-4-7:300,7 → 3 → 4:970
202230090101,2歳 未勝利,,1100,ダート,,9,5,5,レジェンドナイト,牡2,54.0,岩橋勇二,1:09.3,3/4,,38.4,71.7,6,,,,2022,30,09,01,1,7:140,7:100|3:130|4:130,3-7:350,7 → 3:370,3-7:140|4-7:130|3-4:260,3-4-7:300,7 → 3 → 4:970
202230090102,2歳 未勝利,,1000,ダート,,1,3,3,ラスターカノン,牝2,54.0,小野楓馬,1:01.4,,,37.0,3.0,1,,,,2022,30,09,01,2,3:300,3:130|7:370|8:160,3-7:2890,3 → 7:3730,3-7:630|3-8:300|7-8:640,3-7-8:2100,3 → 7 → 8:15880
