race_id,race_name,grade,距離,コース,馬場状態,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過順,上がり3F,単勝オッズ,人気,馬体重,年,場コード,回次,日次,レース番号,単勝払戻,複勝払戻,馬連払戻,馬単払戻,ワイド払戻,三連複払戻,三連単払戻
201705010101,,,1400,ダート,良,1,1,2,プティトシャンティ,牝3,52,木幡初也,1:27.3,,1-1,38.3,4.5,2,450(+6),2017,05,01,01,01,2:450,2:170|5:1340|6:310,2 - 5:21850,2 → 5:35500,2 - 5:4960|2 - 6:530|5 - 6:11800,2 - 5 - 6:48110,2 → 5 → 6:247070
201705010101,,,1400,ダート,良,2,3,5,トモジャプリマ,牝3,54,津村明秀,1:28.2,5,11-10,38.1,99.9,13,450(+18),2017,05,01,01,01,2:450,2:170|5:1340|6:310,2 - 5:21850,2 → 5:35500,2 - 5:4960|2 - 6:530|5 - 6:11800,2 - 5 - 6:48110,2 → 5 → 6:247070
201705010101,,,1400,ダート,良,3,3,6,ニシノキスミー,牝3,54,吉田豊,1:28.2,ハナ,9-7,38.4,11.9,7,450(-6),2017,05,01,01,01,2:450,2:170|5:1340|6:310,2 - 5:21850,2 → 5:35500,2 - 5:4960|2 - 6:530|5 - 6:11800,2 - 5 - 6:48110,2 → 5 → 6:247070
201705010101,,,1400,ダート,良,4,6,11,メーティス,牝3,54,蛯名正義,1:28.2,ハナ,3-2,39.0,6.0,3,436(-2),2017,05,01,01,01,2:450,2:170|5:1340|6:310,2 - 5:21850,2 → 5:35500,2 - 5:4960|2 - 6:530|5 - 6:11800,2 - 5 - 6:48110,2 → 5 → 6:247070
201705010101,,,1400,ダート,良,5,6,12,ペイシャリサ,牝3,54,的場勇人,1:28.5,1.3/4,11-12,38.1,48.3,12,474(+14),2017,05,01,01,01,2:450,2:170|5:1340|6:310,2 - 5:21850,2 → 5:35500,2 - 5:4960|2 - 6:530|5 - 6:11800,2 - 5 - 6:48110,2 → 5 → 6:247070
201705010101,,,1400,ダート,良,6,2,3,メイショウアテン,牝3,54,シュミノ,1:28.7,1.1/4,5-6,39.2,6.5,4,478(-4),2017,05,01,01,01,2:450,2:170|5:1340|6:310,2 - 5:21850,2 → 5:35500,2 - 5:4960|2 - 6:530|5 - 6:11800,2 - 5 - 6:48110,2 → 5 → 6:247070
201705010101,,,1400,ダート,良,7,4,7,ケイティクロス,牝3,53,石川裕紀,1:28.8,1/2,2-2,39.6,6.8,5,436(-4),2017,05,01,01,01,2:450,2:170|5:1340|6:310,2 - 5:21850,2 → 5:35500,2 - 5:4960|2 - 6:530|5 - 6:11800,2 - 5 - 6:48110,2 → 5 → 6:247070
201705010101,,,1400,ダート,良,8,8,16,サンラスベガス,牝3,54,松岡正海,1:28.8,クビ,7-7,39.1,39.8,9,490(-4),2017,05,01,01,01,2:450,2:170|5:1340|6:310,2 - 5:21850,2 → 5:35500,2 - 5:4960|2 - 6:530|5 - 6:11800,2 - 5 - 6:48110,2 → 5 → 6:247070
201705010101,,,1400,ダート,良,9,5,9,ムスメジントーヨー,牝3,54,柴山雄一,1:28.9,クビ,13-13,38.3,204.9,14,410(-4),2017,05,01,01,01,2:450,2:170|5:1340|6:310,2 - 5:21850,2 → 5:35500,2 - 5:4960|2 - 6:530|5 - 6:11800,2 - 5 - 6:48110,2 → 5 → 6:247070
201705010101,,,1400,ダート,良,10,7,13,アントレーン,牝3,54,内田博幸,1:28.9,クビ,5-4,39.5,4.1,1,430(+2),2017,05,01,01,01,2:450,2:170|5:1340|6:310,2 - 5:21850,2 → 5:35500,2 - 5:4960|2 - 6:530|5 - 6:11800,2 - 5 - 6:48110,2 → 5 → 6:247070
