race_id,race_name,grade,距離,コース,馬場状態,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過順,上がり3F,単勝オッズ,人気,馬体重,調教師,調教タイム,年,場コード,回次,日次,レース番号,単勝払戻,複勝払戻,馬連払戻,馬単払戻,ワイド払戻,三連複払戻,三連単払戻
202236010201,3歳C1三組,,1300,ダート,,1,5,5,アキノポエム,牝3,54.0,村上忍,1:23.7,,,38.5,1.0,1,,,,2022,36,01,02,1,5:100,5:100|3:130|2:310,3-5:180,5 → 3:230,3-5:120|2-5:370|2-3:840,2-3-5:810,5 → 3 → 2:1330
202236010201,3歳C1三組,,1300,ダート,,2,3,3,ティアーズインロゼ,牝3,54.0,関本淳,1:24.7,6,,39.2,13.0,2,,,,2022,36,01,02,1,5:100,5:100|3:130|2:310,3-5:180,5 → 3:230,3-5:120|2-5:370|2-3:840,2-3-5:810,5 → 3 → 2:1330
202236010201,3歳C1三組,,1300,ダート,,3,2,2,ゴーゴーバトラー,牝3,54.0,小林凌,1:25.0,2,,38.9,44.1,5,,,,2022,36,01,02,1,5:100,5:100|3:130|2:310,3-5:180,5 → 3:230,3-5:120|2-5:370|2-3:840,2-3-5:810,5 → 3 → 2:1330
202236010201,3歳C1三組,,1300,ダート,,4,6,6,パラダイスベルン,牡3,55.0,阿部英俊,1:25.1,3/4,,39.7,27.3,3,,,,2022,36,01,02,1,5:100,5:100|3:130|2:310,3-5:180,5 → 3:230,3-5:120|2-5:370|2-3:840,2-3-5:810,5 → 3 → 2:1330
202236010201,3歳C1三組,,1300,ダート,,5,4,4,ループアンドループ,牝3,54.0,南郷家全,1:25.4,1.1/2,,39.6,31.9,4,,,,2022,36,01,02,1,5:100,5:100|3:130|2:310,3-5:180,5 → 3:230,3-5:120|2-5:370|2-3:840,2-3-5:810,5 → 3 → 2:1330
202236010201,3歳C1三組,,1300,ダート,,6,1,1,セイヴィアズグリン,牡3,55.0,高橋悠里,1:26.0,4,,39.8,50.5,6,,,,2022,36,01,02,1,5:100,5:100|3:130|2:310,3-5:180,5 → 3:230,3-5:120|2-5:370|2-3:840,2-3-5:810,5 → 3 → 2:1330
202236010201,3歳C1三組,,1300,ダート,,7,7,7,カンパイバニー,牝3,54.0,木村暁,1:28.5,大,,41.1,112.4,8,,,,2022,36,01,02,1,5:100,5:100|3:130|2:310,3-5:180,5 → 3:230,3-5:120|2-5:370|2-3:840,2-3-5:810,5 → 3 → 2:1330
202236010201,3歳C1三組,,1300,ダート,,8,8,8,フォッケウルフ,牡3,52.0,▲関本玲花,1:30.7,大,,43.0,63.1,7,,,,2022,36,01,02,1,5:100,5:100|3:130|2:310,3-5:180,5 → 3:230,3-5:120|2-5:370|2-3:840,2-3-5:810,5 → 3 → 2:1330
202236010202,3歳C1二組,,1300,ダート,,1,6,6,ジオパークルーナ,牝3,54.0,山本政聡,1:22.9,,,38.8,3.3,2,,,,2022,36,01,02,2,6:330,6:120|4:150|1:110,4-6:1130,6 → 4:1250,4-6:260|1-6:160|1-4:240,1-4-6:640,6 → 4 → 1:2870
202236010202,3歳C1二組,,1300,ダート,,2,4,4,セキレイオペラ,牡3,55.0,小林凌,1:23.1,1.1/2,,38.7,6.3,4,,,,2022,36,01,02,2,6:330,6:120|4:150|1:110,4-6:1130,6 → 4:1250,4-6:260|1-6:160|1-4:240,1-4-6:640,6 → 4 → 1:2870
202236010202,3歳C1二組,,1300,ダート,,3,1,1,イッシキ,牝3,54.0,村上忍,1:23.2,3/4,,38.3,3.1,1,,,,2022,36,01,02,2,6:330,6:120|4:150|1:110,4-6:1130,6 → 4:1250,4-6:260|1-6:160|1-4:240,1-4-6:640,6 → 4 → 1:2870
202236010202,3歳C1二組,,1300,ダート,,4,2,2,レーヌサージュ,牝3,54.0,坂口裕一,1:23.6,2.1/2,,38.5,3.7,3,,,,2022,36,01,02,2,6:330,6:120|4:150|1:110,4-6:1130,6 → 4:1250,4-6:260|1-6:160|1-4:240,1-4-6:640,6 → 4 → 1:2870
202236010202,3歳C1二組,,1300,ダート,,5,8,8,マルケイレジーナ,牝3,54.0,岩本怜,1:23.9,2,,39.6,8.9,5,,,,2022,36,01,02,2,6:330,6:120|4:150|1:110,4-6:1130,6 → 4:1250,4-6:260|1-6:160|1-4:240,1-4-6:640,6 → 4 → 1:2870
202236010202,3歳C1二組,,1300,ダート,,6,3,3,アークラヴィータ,牡3,55.0,鈴木祐,1:24.7,5,,39.9,16.8,6,,,,2022,36,01,02,2,6:330,6:120|4:150|1:110,4-6:1130,6 → 4:1250,4-6:260|1-6:160|1-4:240,1-4-6:640,6 → 4 → 1:2870
202236010202,3歳C1二組,,1300,ダート,,7,7,7,ディターミンド,牡3,55.0,陶文峰,1:25.0,1.1/2,,39.3,44.9,7,,,,2022,36,01,02,2,6:330,6:120|4:150|1:110,4-6:1130,6 → 4:1250,4-6:260|1-6:160|1-4:240,1-4-6:640,6 → 4 → 1:2870
202236010202,3歳C1二組,,1300,ダート,,8,5,5,マルケイローズ,牝3,54.0,菅原辰徳,1:25.7,4,,41.1,55.2,8,,,,2022,36,01,02,2,6:330,6:120|4:150|1:110,4-6:1130,6 → 4:1250,4-6:260|1-6:160|1-4:240,1-4-6:640,6 → 4 → 1:2870
202236010203,3歳C1一組,,1300,ダート,,1,8,8,フォルエルドラド,セ3,55.0,南郷家全,1:21.6,,,38.6,13.2,5,,,,2022,36,01,02,3,8:1320,8:180|5:140|4:240,5-8:1550,8 → 5:4150,5-8:560|4-8:930|4-5:830,4-5-8:5720,8 → 5 → 4:41970
202236010203,3歳C1一組,,1300,ダート,,2,5,5,アイスラリマー,牝3,54.0,山本政聡,1:21.8,3/4,,38.0,3.6,2,,,,2022,36,01,02,3,8:1320,8:180|5:140|4:240,5-8:1550,8 → 5:4150,5-8:560|4-8:930|4-5:830,4-5-8:5720,8 → 5 → 4:41970
202236010203,3歳C1一組,,1300,ダート,,3,4,4,エムオーリボン,牝3,54.0,菅原辰徳,1:22.1,2,,39.3,19.8,6,,,,2022,36,01,02,3,8:1320,8:180|5:140|4:240,5-8:1550,8 → 5:4150,5-8:560|4-8:930|4-5:830,4-5-8:5720,8 → 5 → 4:41970
202236010203,3歳C1一組,,1300,ダート,,4,7,7,ワノンミヤビ,牝3,54.0,山本聡哉,1:22.2,1/2,,39.0,2.1,1,,,,2022,36,01,02,3,8:1320,8:180|5:140|4:240,5-8:1550,8 → 5:4150,5-8:560|4-8:930|4-5:830,4-5-8:5720,8 → 5 → 4:41970
202236010203,3歳C1一組,,1300,ダート,,5,1,1,ナイフレスト,牝3,51.0,▲関本玲花,1:22.5,2,,37.8,87.8,7,,,,2022,36,01,02,3,8:1320,8:180|5:140|4:240,5-8:1550,8 → 5:4150,5-8:560|4-8:930|4-5:830,4-5-8:5720,8 → 5 → 4:41970
202236010203,3歳C1一組,,1300,ダート,,6,3,3,リュウノヒナコ,牝3,54.0,木村暁,1:22.5,ハナ,,39.8,5.1,3,,,,2022,36,01,02,3,8:1320,8:180|5:140|4:240,5-8:1550,8 → 5:4150,5-8:560|4-8:930|4-5:830,4-5-8:5720,8 → 5 → 4:41970
202236010203,3歳C1一組,,1300,ダート,,7,6,6,ベルスオパール,牝3,54.0,高松亮,1:24.1,10,,39.6,113.0,9,,,,2022,36,01,02,3,8:1320,8:180|5:140|4:240,5-8:1550,8 → 5:4150,5-8:560|4-8:930|4-5:830,4-5-8:5720,8 → 5 → 4:41970
