race_id,race_name,grade,距離,コース,馬場状態,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過順,上がり3F,単勝オッズ,人気,馬体重,年,場コード,回次,日次,レース番号,単勝払戻,複勝払戻,馬連払戻,馬単払戻,ワイド払戻,三連複払戻,三連単払戻
201502010101,,,1700,ダート,良,1,5,7,スマートノエル,牝3,54,武豊,1:44.9,,1-1-1-1,38.1,1.9,1,462(+4),2015,02,01,01,01,7:190,7:110|4:170|13:1400,4 - 7:590,7 → 4:890,4 - 7:270|7 - 13:2650|4 - 13:8150,4 - 7 - 13:18550,7 → 4 → 13:45400
201502010101,,,1700,ダート,良,2,4,4,ルノンキュール,牝3,54,杉原誠人,1:47.5,大,10-9-8-6,39.1,5.1,2,478(-4),2015,02,01,01,01,7:190,7:110|4:170|13:1400,4 - 7:590,7 → 4:890,4 - 7:270|7 - 13:2650|4 - 13:8150,4 - 7 - 13:18550,7 → 4 → 13:45400
201502010101,,,1700,ダート,良,3,8,13,アサバスカ,牝3,54,四位洋文,1:47.6,3/4,12-12-9-8,38.6,112.3,11,478(-8),2015,02,01,01,01,7:190,7:110|4:170|13:1400,4 - 7:590,7 → 4:890,4 - 7:270|7 - 13:2650|4 - 13:8150,4 - 7 - 13:18550,7 → 4 → 13:45400
201502010101,,,1700,ダート,良,4,1,1,トーセンルミナス,牝3,51,井上敏樹,1:47.7,1/2,3-3-3-2,40.2,12.7,5,424(+4),2015,02,01,01,01,7:190,7:110|4:170|13:1400,4 - 7:590,7 → 4:890,4 - 7:270|7 - 13:2650|4 - 13:8150,4 - 7 - 13:18550,7 → 4 → 13:45400
201502010101,,,1700,ダート,良,5,6,9,エヴリホープ,牝3,54,柴山雄一,1:48.3,3.1/2,6-6-4-4,40.4,8.8,3,434(+2),2015,02,01,01,01,7:190,7:110|4:170|13:1400,4 - 7:590,7 → 4:890,4 - 7:270|7 - 13:2650|4 - 13:8150,4 - 7 - 13:18550,7 → 4 → 13:45400
201502010101,,,1700,ダート,良,6,7,10,パパラヴズマンボ,牝3,54,黛弘人,1:48.9,3.1/2,7-9-9-10,39.9,14.7,6,434(0),2015,02,01,01,01,7:190,7:110|4:170|13:1400,4 - 7:590,7 → 4:890,4 - 7:270|7 - 13:2650|4 - 13:8150,4 - 7 - 13:18550,7 → 4 → 13:45400
201502010101,,,1700,ダート,良,7,5,6,ダイヤモンドバブル,牝3,54,吉田隼人,1:49.1,1.1/4,7-7-5-5,40.9,26.0,8,462(-6),2015,02,01,01,01,7:190,7:110|4:170|13:1400,4 - 7:590,7 → 4:890,4 - 7:270|7 - 13:2650|4 - 13:8150,4 - 7 - 13:18550,7 → 4 → 13:45400
201502010101,,,1700,ダート,良,8,4,5,ロックステップ,牝3,54,竹之下智,1:49.3,3/4,13-13-11-11,39.8,8.9,4,490(0),2015,02,01,01,01,7:190,7:110|4:170|13:1400,4 - 7:590,7 → 4:890,4 - 7:270|7 - 13:2650|4 - 13:8150,4 - 7 - 13:18550,7 → 4 → 13:45400
201502010101,,,1700,ダート,良,9,8,12,トゥーランドット,牝3,54,池添謙一,1:50.3,6,2-2-2-3,43.1,19.2,7,448(+6),2015,02,01,01,01,7:190,7:110|4:170|13:1400,4 - 7:590,7 → 4:890,4 - 7:270|7 - 13:2650|4 - 13:8150,4 - 7 - 13:18550,7 → 4 → 13:45400
201502010101,,,1700,ダート,良,10,3,3,スカイワルツ,牝3,54,丹内祐次,1:50.7,2.1/2,7-7-5-6,42.5,148.5,12,450(+4),2015,02,01,01,01,7:190,7:110|4:170|13:1400,4 - 7:590,7 → 4:890,4 - 7:270|7 - 13:2650|4 - 13:8150,4 - 7 - 13:18550,7 → 4 → 13:45400
201502010101,,,1700,ダート,良,11,6,8,モンドリュミエール,牝3,54,田中博康,1:51.0,1.3/4,10-9-11-12,41.5,60.6,10,440(0),2015,02,01,01,01,7:190,7:110|4:170|13:1400,4 - 7:590,7 → 4:890,4 - 7:270|7 - 13:2650|4 - 13:8150,4 - 7 - 13:18550,7 → 4 → 13:45400
201502010101,,,1700,ダート,良,12,2,2,ニシノアウリイ,牝3,54,松田大作,1:51.4,2.1/2,3-4-5-9,43.2,26.6,9,450(+2),2015,02,01,01,01,7:190,7:110|4:170|13:1400,4 - 7:590,7 → 4:890,4 - 7:270|7 - 13:2650|4 - 13:8150,4 - 7 - 13:18550,7 → 4 → 13:45400
201502010101,,,1700,ダート,良,13,7,11,デルマオハツ,牝3,51,城戸義政,1:56.3,大,3-4-13-13,46.4,334.0,13,404(-4),2015,02,01,01,01,7:190,7:110|4:170|13:1400,4 - 7:590,7 → 4:890,4 - 7:270|7 - 13:2650|4 - 13:8150,4 - 7 - 13:18550,7 → 4 → 13:45400
201502010102,,,1200,芝,良,1,3,5,メッサーウイング,牝3,54,菱田裕二,1:09.3,,1-1,35.5,6.3,5,436(+4),2015,02,01,01,02,5:630,5:250|4:2410|7:200,4 - 5:18290,5 → 4:33840,4 - 5:6140|5 - 7:710|4 - 7:8130,4 - 5 - 7:26060,5 → 4 → 7:289650
201502010102,,,1200,芝,良,2,2,4,エフティロビン,牡3,56,村田一誠,1:09.5,1.1/4,4-3,35.4,93.1,12,434(+14),2015,02,01,01,02,5:630,5:250|4:2410|7:200,4 - 5:18290,5 → 4:33840,4 - 5:6140|5 - 7:710|4 - 7:8130,4 - 5 - 7:26060,5 → 4 → 7:289650
201502010102,,,1200,芝,良,3,4,7,シンキロウ,牡3,56,松田大作,1:09.6,3/4,8-7,35.1,6.1,4,452(+4),2015,02,01,01,02,5:630,5:250|4:2410|7:200,4 - 5:18290,5 → 4:33840,4 - 5:6140|5 - 7:710|4 - 7:8130,4 - 5 - 7:26060,5 → 4 → 7:289650
201502010102,,,1200,芝,良,4,7,13,ダンツレガリア,牡3,56,武豊,1:09.7,クビ,8-7,35.2,4.9,2,440(-10),2015,02,01,01,02,5:630,5:250|4:2410|7:200,4 - 5:18290,5 → 4:33840,4 - 5:6140|5 - 7:710|4 - 7:8130,4 - 5 - 7:26060,5 → 4 → 7:289650
201502010102,,,1200,芝,良,5,2,3,ナイスポジション,牡3,53,城戸義政,1:09.8,1/2,10-9,35.1,13.2,6,472(+6),2015,02,01,01,02,5:630,5:250|4:2410|7:200,4 - 5:18290,5 → 4:33840,4 - 5:6140|5 - 7:710|4 - 7:8130,4 - 5 - 7:26060,5 → 4 → 7:289650
201502010102,,,1200,芝,良,6,5,10,ドーテ,牝3,54,柴山雄一,1:09.8,クビ,2-2,35.9,30.2,8,436(0),2015,02,01,01,02,5:630,5:250|4:2410|7:200,4 - 5:18290,5 → 4:33840,4 - 5:6140|5 - 7:710|4 - 7:8130,4 - 5 - 7:26060,5 → 4 → 7:289650
201502010102,,,1200,芝,良,7,1,2,テンツクテン,牝3,54,長岡禎仁,1:10.0,1.1/2,15-15,34.9,251.7,16,380(-8),2015,02,01,01,02,5:630,5:250|4:2410|7:200,4 - 5:18290,5 → 4:33840,4 - 5:6140|5 - 7:710|4 - 7:8130,4 - 5 - 7:26060,5 → 4 → 7:289650
201502010102,,,1200,芝,良,8,4,8,シーユーアゲン,牡3,56,黛弘人,1:10.0,アタマ,10-9,35.3,41.0,10,420(+4),2015,02,01,01,02,5:630,5:250|4:2410|7:200,4 - 5:18290,5 → 4:33840,4 - 5:6140|5 - 7:710|4 - 7:8130,4 - 5 - 7:26060,5 → 4 → 7:289650
201502010102,,,1200,芝,良,9,7,14,マイネルカルド,牡3,56,丹内祐次,1:10.0,ハナ,5-4,35.7,3.2,1,456(-4),2015,02,01,01,02,5:630,5:250|4:2410|7:200,4 - 5:18290,5 → 4:33840,4 - 5:6140|5 - 7:710|4 - 7:8130,4 - 5 - 7:26060,5 → 4 → 7:289650
201502010102,,,1200,芝,良,10,3,6,チトセチヨ,牝3,54,小林徹弥,1:10.1,クビ,13-13,35.2,192.2,14,400(-2),2015,02,01,01,02,5:630,5:250|4:2410|7:200,4 - 5:18290,5 → 4:33840,4 - 5:6140|5 - 7:710|4 - 7:8130,4 - 5 - 7:26060,5 → 4 → 7:289650
201502010102,,,1200,芝,良,11,1,1,エイプリルラヴ,牝3,54,勝浦正樹,1:10.1,クビ,13-9,35.3,5.6,3,410(+12),2015,02,01,01,02,5:630,5:250|4:2410|7:200,4 - 5:18290,5 → 4:33840,4 - 5:6140|5 - 7:710|4 - 7:8130,4 - 5 - 7:26060,5 → 4 → 7:289650
201502010102,,,1200,芝,良,12,5,9,エンジェルミナ,牝3,54,丸山元気,1:10.2,クビ,5-4,35.9,28.4,7,410(-2),2015,02,01,01,02,5:630,5:250|4:2410|7:200,4 - 5:18290,5 → 4:33840,4 - 5:6140|5 - 7:710|4 - 7:8130,4 - 5 - 7:26060,5 → 4 → 7:289650
201502010102,,,1200,芝,良,13,8,15,ランドマークライト,牝3,51,加藤祥太,1:10.3,1/2,16-16,34.8,229.6,15,426(-2),2015,02,01,01,02,5:630,5:250|4:2410|7:200,4 - 5:18290,5 → 4:33840,4 - 5:6140|5 - 7:710|4 - 7:8130,4 - 5 - 7:26060,5 → 4 → 7:289650
