race_id,race_name,grade,距離,コース,馬場状態,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過順,上がり3F,単勝オッズ,人気,馬体重,調教師,調教タイム,年,場コード,回次,日次,レース番号,単勝払戻,複勝払戻,馬連払戻,馬単払戻,ワイド払戻,三連複払戻,三連単払戻
202044020301,3歳30万円,,1200,ダート,,1,7,12,ドーロカグラ,牡3,56.0,藤本現暉,1:15.7,,,38.6,7.0,2,,,,2020,44,02,03,1,12:700,12:140|8:580|2:110,8-12:11410,12 → 8:29900,8-12:1920|2-12:150|2-8:1720,2-8-12:6440,12 → 8 → 2:101420
202044020301,3歳30万円,,1200,ダート,,2,5,8,ターザンボーイ,牡3,56.0,千田洋,1:16.7,5,,39.4,107.2,9,,,,2020,44,02,03,1,12:700,12:140|8:580|2:110,8-12:11410,12 → 8:29900,8-12:1920|2-12:150|2-8:1720,2-8-12:6440,12 → 8 → 2:101420
202044020301,3歳30万円,,1200,ダート,,3,2,2,グランモール,牡3,56.0,森泰斗,1:16.9,1.1/4,,40.1,1.2,1,,,,2020,44,02,03,1,12:700,12:140|8:580|2:110,8-12:11410,12 → 8:29900,8-12:1920|2-12:150|2-8:1720,2-8-12:6440,12 → 8 → 2:101420
202044020301,3歳30万円,,1200,ダート,,4,1,1,バジガクカルミア,牝3,54.0,横川怜央,1:17.0,3/4,,39.3,50.9,7,,,,2020,44,02,03,1,12:700,12:140|8:580|2:110,8-12:11410,12 → 8:29900,8-12:1920|2-12:150|2-8:1720,2-8-12:6440,12 → 8 → 2:101420
202044020301,3歳30万円,,1200,ダート,,5,8,13,ミラキュラスシティ,牝3,54.0,楢崎功祐,1:17.8,4,,39.2,51.0,8,,,,2020,44,02,03,1,12:700,12:140|8:580|2:110,8-12:11410,12 → 8:29900,8-12:1920|2-12:150|2-8:1720,2-8-12:6440,12 → 8 → 2:101420
202044020301,3歳30万円,,1200,ダート,,6,6,9,キャッチビート,牡3,55.0,☆吉井章,1:17.8,アタマ,,39.7,8.3,3,,,,2020,44,02,03,1,12:700,12:140|8:580|2:110,8-12:11410,12 → 8:29900,8-12:1920|2-12:150|2-8:1720,2-8-12:6440,12 → 8 → 2:101420
202044020301,3歳30万円,,1200,ダート,,7,4,5,サンアポロン,牡3,56.0,真島大輔,1:18.0,1,,41.0,10.9,4,,,,2020,44,02,03,1,12:700,12:140|8:580|2:110,8-12:11410,12 → 8:29900,8-12:1920|2-12:150|2-8:1720,2-8-12:6440,12 → 8 → 2:101420
202044020301,3歳30万円,,1200,ダート,,8,5,7,オーネットマーチ,牡3,56.0,笹川翼,1:18.1,クビ,,40.6,46.7,6,,,,2020,44,02,03,1,12:700,12:140|8:580|2:110,8-12:11410,12 → 8:29900,8-12:1920|2-12:150|2-8:1720,2-8-12:6440,12 → 8 → 2:101420
202044020301,3歳30万円,,1200,ダート,,9,3,4,デンショウノエル,牝3,54.0,遠藤健太,1:18.3,3/4,,39.8,422.5,13,,,,2020,44,02,03,1,12:700,12:140|8:580|2:110,8-12:11410,12 → 8:29900,8-12:1920|2-12:150|2-8:1720,2-8-12:6440,12 → 8 → 2:101420
202044020301,3歳30万円,,1200,ダート,,10,3,3,ラムレットキス,牝3,54.0,今野忠成,1:18.6,1.1/2,,40.4,189.0,11,,,,2020,44,02,03,1,12:700,12:140|8:580|2:110,8-12:11410,12 → 8:29900,8-12:1920|2-12:150|2-8:1720,2-8-12:6440,12 → 8 → 2:101420
202044020301,3歳30万円,,1200,ダート,,11,8,14,カオスッピン,牝3,51.0,▲大木天翔,1:18.6,アタマ,,41.1,43.3,5,,,,2020,44,02,03,1,12:700,12:140|8:580|2:110,8-12:11410,12 → 8:29900,8-12:1920|2-12:150|2-8:1720,2-8-12:6440,12 → 8 → 2:101420
202044020301,3歳30万円,,1200,ダート,,12,6,10,ルリベル,牝3,54.0,高野誠毅,1:18.7,1/2,,39.8,125.4,10,,,,2020,44,02,03,1,12:700,12:140|8:580|2:110,8-12:11410,12 → 8:29900,8-12:1920|2-12:150|2-8:1720,2-8-12:6440,12 → 8 → 2:101420
202044020301,3歳30万円,,1200,ダート,,13,4,6,ネオジョーダン,牡3,56.0,小林拓未,1:19.1,2,,40.6,393.6,12,,,,2020,44,02,03,1,12:700,12:140|8:580|2:110,8-12:11410,12 → 8:29900,8-12:1920|2-12:150|2-8:1720,2-8-12:6440,12 → 8 → 2:101420
