race_id,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過順,上がり3F,単勝オッズ,人気,馬体重,年,場コード,回次,日次,レース番号,単勝払戻,複勝払戻,馬連払戻,馬単払戻,ワイド払戻,三連複払戻,三連単払戻
202403010101,1,2,2,ミレニアムヒロイン,牝3,53,永島まな,1:48.0,,1-1-1-1,39.9,3.8,1,428(-4),2024,03,01,01,01,2:380,2:150|7:190|12:190,2 - 7:1460,2 → 7:2450,2 - 7:510|2 - 12:570|7 - 12:490,2 - 7 - 12:2230,2 → 7 → 12:12220
202403010101,2,4,7,アパイシュナール,牝3,55,丸山元気,1:48.4,2.1/2,6-5-4-4,40.0,6.7,4,450(-2),2024,03,01,01,01,2:380,2:150|7:190|12:190,2 - 7:1460,2 → 7:2450,2 - 7:510|2 - 12:570|7 - 12:490,2 - 7 - 12:2230,2 → 7 → 12:12220
202403010101,3,7,12,ドレアンティア,牝3,54,角田大和,1:48.5,1/2,5-5-4-5,40.0,6.0,3,454(-4),2024,03,01,01,01,2:380,2:150|7:190|12:190,2 - 7:1460,2 → 7:2450,2 - 7:510|2 - 12:570|7 - 12:490,2 - 7 - 12:2230,2 → 7 → 12:12220
202403010101,4,6,10,ノーブルブランカ,牝3,55,菱田裕二,1:48.6,1,10-10-7-7,39.7,5.4,2,418(-6),2024,03,01,01,01,2:380,2:150|7:190|12:190,2 - 7:1460,2 → 7:2450,2 - 7:510|2 - 12:570|7 - 12:490,2 - 7 - 12:2230,2 → 7 → 12:12220
202403010101,5,4,6,オウケンヴィーナス,牝3,55,荻野極,1:48.7,クビ,12-12-7-9,39.7,24.7,8,400(+2),2024,03,01,01,01,2:380,2:150|7:190|12:190,2 - 7:1460,2 → 7:2450,2 - 7:510|2 - 12:570|7 - 12:490,2 - 7 - 12:2230,2 → 7 → 12:12220
202403010101,6,5,9,タガノハスビナー,牝3,55,城戸義政,1:48.7,ハナ,3-3-2-2,40.5,8.0,7,424(-6),2024,03,01,01,01,2:380,2:150|7:190|12:190,2 - 7:1460,2 → 7:2450,2 - 7:510|2 - 12:570|7 - 12:490,2 - 7 - 12:2230,2 → 7 → 12:12220
202403010101,7,8,14,カレンウユ,牝3,55,団野大成,1:48.9,1.1/4,8-7-6-5,40.1,7.6,6,490(0),2024,03,01,01,01,2:380,2:150|7:190|12:190,2 - 7:1460,2 → 7:2450,2 - 7:510|2 - 12:570|7 - 12:490,2 - 7 - 12:2230,2 → 7 → 12:12220
202403010101,8,6,11,アズベリー,牝3,55,吉田隼人,1:49.4,2.1/2,6-8-10-7,40.3,7.1,5,460(+10),2024,03,01,01,01,2:380,2:150|7:190|12:190,2 - 7:1460,2 → 7:2450,2 - 7:510|2 - 12:570|7 - 12:490,2 - 7 - 12:2230,2 → 7 → 12:12220
202403010101,9,7,13,フクチャンフクメイ,牝3,54,永野猛蔵,1:49.5,1/2,8-9-11-10,39.9,106.9,10,466(-2),2024,03,01,01,01,2:380,2:150|7:190|12:190,2 - 7:1460,2 → 7:2450,2 - 7:510|2 - 12:570|7 - 12:490,2 - 7 - 12:2230,2 → 7 → 12:12220
202403010101,10,8,15,キミハレモネード,牝3,52,水沼元輝,1:49.6,1,12-13-13-13,39.2,232.6,14,424(0),2024,03,01,01,01,2:380,2:150|7:190|12:190,2 - 7:1460,2 → 7:2450,2 - 7:510|2 - 12:570|7 - 12:490,2 - 7 - 12:2230,2 → 7 → 12:12220
202403010101,11,5,8,ラインレインボー,牝3,54,小沢大仁,1:50.1,3,2-2-2-2,41.9,50.1,9,472(-28),2024,03,01,01,01,2:380,2:150|7:190|12:190,2 - 7:1460,2 → 7:2450,2 - 7:510|2 - 12:570|7 - 12:490,2 - 7 - 12:2230,2 → 7 → 12:12220
202403010101,12,1,1,マリノロマンス,牝3,54,秋山稔樹,1:50.1,アタマ,14-13-15-14,38.9,262.4,15,424(-8),2024,03,01,01,01,2:380,2:150|7:190|12:190,2 - 7:1460,2 → 7:2450,2 - 7:510|2 - 12:570|7 - 12:490,2 - 7 - 12:2230,2 → 7 → 12:12220
202403010101,13,3,4,ウェルキン,牝3,55,杉原誠人,1:50.1,ハナ,14-13-14-14,39.0,222.5,13,422(0),2024,03,01,01,01,2:380,2:150|7:190|12:190,2 - 7:1460,2 → 7:2450,2 - 7:510|2 - 12:570|7 - 12:490,2 - 7 - 12:2230,2 → 7 → 12:12220
202403010101,14,3,5,ノイバラ,牝3,54,横山琉人,1:50.8,4,4-4-7-11,41.9,120.3,11,400(+6),2024,03,01,01,01,2:380,2:150|7:190|12:190,2 - 7:1460,2 → 7:2450,2 - 7:510|2 - 12:570|7 - 12:490,2 - 7 - 12:2230,2 → 7 → 12:12220
202403010101,15,2,3,スプリングカム,牝3,55,原田和真,1:51.0,3/4,10-10-12-11,41.3,161.8,12,424(0),2024,03,01,01,01,2:380,2:150|7:190|12:190,2 - 7:1460,2 → 7:2450,2 - 7:510|2 - 12:570|7 - 12:490,2 - 7 - 12:2230,2 → 7 → 12:12220
202403010102,1,1,1,ロマンスライト,牝3,52,石田拓郎,1:09.1,,6-5,34.2,55.7,7,452(0),2024,03,01,01,02,1:5570,1:500|2:150|4:110,1 - 2:10140,1 → 2:32530,1 - 2:1720|1 - 4:730|2 - 4:170,1 - 2 - 4:2630,1 → 2 → 4:47100
202403010102,2,1,2,ミライハーモニー,牝3,51,河原田菜,1:09.1,ハナ,3-3,34.5,4.5,2,406(+12),2024,03,01,01,02,1:5570,1:500|2:150|4:110,1 - 2:10140,1 → 2:32530,1 - 2:1720|1 - 4:730|2 - 4:170,1 - 2 - 4:2630,1 → 2 → 4:47100
202403010102,3,2,4,ブルボンクイーン,牝3,54,角田大和,1:09.2,1/2,1-1,34.8,1.6,1,466(-4),2024,03,01,01,02,1:5570,1:500|2:150|4:110,1 - 2:10140,1 → 2:32530,1 - 2:1720|1 - 4:730|2 - 4:170,1 - 2 - 4:2630,1 → 2 → 4:47100
202403010102,4,7,13,ネイルンノ,牡3,57,杉原誠人,1:09.7,3.1/2,2-2,35.2,18.6,6,454(0),2024,03,01,01,02,1:5570,1:500|2:150|4:110,1 - 2:10140,1 → 2:32530,1 - 2:1720|1 - 4:730|2 - 4:170,1 - 2 - 4:2630,1 → 2 → 4:47100
202403010102,5,2,3,レザンクレール,牝3,55,吉田隼人,1:09.8,1/2,14-11,34.2,11.0,4,420(0),2024,03,01,01,02,1:5570,1:500|2:150|4:110,1 - 2:10140,1 → 2:32530,1 - 2:1720|1 - 4:730|2 - 4:170,1 - 2 - 4:2630,1 → 2 → 4:47100
202403010102,6,3,6,ライズタイガ,牡3,56,小沢大仁,1:10.0,1,5-5,35.3,12.3,5,458(-8),2024,03,01,01,02,1:5570,1:500|2:150|4:110,1 - 2:10140,1 → 2:32530,1 - 2:1720|1 - 4:730|2 - 4:170,1 - 2 - 4:2630,1 → 2 → 4:47100
202403010102,7,8,16,ロジスクリーン,牝3,54,永野猛蔵,1:10.1,3/4,8-8,35.0,122.3,10,402(-2),2024,03,01,01,02,1:5570,1:500|2:150|4:110,1 - 2:10140,1 → 2:32530,1 - 2:1720|1 - 4:730|2 - 4:170,1 - 2 - 4:2630,1 → 2 → 4:47100
202403010102,8,5,10,コスモホライズン,牡3,57,丹内祐次,1:10.1,クビ,6-5,35.3,8.5,3,468(+8),2024,03,01,01,02,1:5570,1:500|2:150|4:110,1 - 2:10140,1 → 2:32530,1 - 2:1720|1 - 4:730|2 - 4:170,1 - 2 - 4:2630,1 → 2 → 4:47100
202403010102,9,4,8,ポカポカタイム,牝3,54,秋山稔樹,1:10.2,1/2,3-3,35.6,128.6,11,416(0),2024,03,01,01,02,1:5570,1:500|2:150|4:110,1 - 2:10140,1 → 2:32530,1 - 2:1720|1 - 4:730|2 - 4:170,1 - 2 - 4:2630,1 → 2 → 4:47100
202403010102,10,3,5,ニードルフェルト,牝3,52,佐藤翔馬,1:10.3,1/2,10-10,35.0,62.6,8,424(0),2024,03,01,01,02,1:5570,1:500|2:150|4:110,1 - 2:10140,1 → 2:32530,1 - 2:1720|1 - 4:730|2 - 4:170,1 - 2 - 4:2630,1 → 2 → 4:47100
202403010102,11,5,9,ハッピーベル,牝3,52,柴田裕一,1:10.9,3.1/2,16-16,34.4,249.1,12,414(0),2024,03,01,01,02,1:5570,1:500|2:150|4:110,1 - 2:10140,1 → 2:32530,1 - 2:1720|1 - 4:730|2 - 4:170,1 - 2 - 4:2630,1 → 2 → 4:47100
202403010102,12,6,11,ブレッザマリーナ,牝3,55,原田和真,1:11.0,1/2,8-8,35.9,288.9,13,460(0),2024,03,01,01,02,1:5570,1:500|2:150|4:110,1 - 2:10140,1 → 2:32530,1 - 2:1720|1 - 4:730|2 - 4:170,1 - 2 - 4:2630,1 → 2 → 4:47100
202403010102,13,8,15,タニセンラッキー,牡3,54,高杉吏麒,1:11.2,1.1/2,12-11,35.8,355.2,15,480(+2),2024,03,01,01,02,1:5570,1:500|2:150|4:110,1 - 2:10140,1 → 2:32530,1 - 2:1720|1 - 4:730|2 - 4:170,1 - 2 - 4:2630,1 → 2 → 4:47100
202403010102,14,6,12,ティキー,牝3,55,嶋田純次,1:11.3,クビ,12-11,35.9,112.5,9,416(+8),2024,03,01,01,02,1:5570,1:500|2:150|4:110,1 - 2:10140,1 → 2:32530,1 - 2:1720|1 - 4:730|2 - 4:170,1 - 2 - 4:2630,1 → 2 → 4:47100
202403010102,15,4,7,ポチョラーダ,牝3,55,荻野極,1:12.8,9,15-15,36.9,319.0,14,496(-8),2024,03,01,01,02,1:5570,1:500|2:150|4:110,1 - 2:10140,1 → 2:32530,1 - 2:1720|1 - 4:730|2 - 4:170,1 - 2 - 4:2630,1 → 2 → 4:47100
202403010102,16,7,14,アルニャート,牝3,51,大江原比,1:13.5,4,10-14,38.2,460.8,16,460(-14),2024,03,01,01,02,1:5570,1:500|2:150|4:110,1 - 2:10140,1 → 2:32530,1 - 2:1720|1 - 4:730|2 - 4:170,1 - 2 - 4:2630,1 → 2 → 4:47100
202403010103,1,8,15,アスクヒロイズガイ,牡3,55,西塚洸二,1:47.3,,2-3-2-1,38.9,6.5,4,488(0),2024,03,01,01,03,15:650,15:350|3:250|2:5700,3 - 15:2750,15 → 3:4420,3 - 15:940|2 - 15:26000|2 - 3:10890,2 - 3 - 15:209450,15 → 3 → 2:955930
202403010103,2,2,3,デフィニティーボ,牡3,57,団野大成,1:47.5,1.1/4,8-10-8-5,38.7,6.2,2,480(0),2024,03,01,01,03,15:650,15:350|3:250|2:5700,3 - 15:2750,15 → 3:4420,3 - 15:940|2 - 15:26000|2 - 3:10890,2 - 3 - 15:209450,15 → 3 → 2:955930
202403010103,3,2,2,ピカレスクノベル,牡3,56,小沢大仁,1:47.5,ハナ,11-11-10-7,38.4,181.4,13,500(0),2024,03,01,01,03,15:650,15:350|3:250|2:5700,3 - 15:2750,15 → 3:4420,3 - 15:940|2 - 15:26000|2 - 3:10890,2 - 3 - 15:209450,15 → 3 → 2:955930
202403010103,4,8,14,マイネルトゥルネー,牡3,56,泉谷楓真,1:47.8,1.3/4,4-5-5-4,39.2,6.3,3,476(-6),2024,03,01,01,03,15:650,15:350|3:250|2:5700,3 - 15:2750,15 → 3:4420,3 - 15:940|2 - 15:26000|2 - 3:10890,2 - 3 - 15:209450,15 → 3 → 2:955930
202403010103,5,1,1,イイデカンタロウ,牡3,56,秋山稔樹,1:48.3,3,15-14-12-10,38.9,64.2,11,512(0),2024,03,01,01,03,15:650,15:350|3:250|2:5700,3 - 15:2750,15 → 3:4420,3 - 15:940|2 - 15:26000|2 - 3:10890,2 - 3 - 15:209450,15 → 3 → 2:955930
202403010103,6,5,9,ズバットマサムネ,牡3,55,永島まな,1:48.4,クビ,2-2-1-2,40.0,1.9,1,492(+2),2024,03,01,01,03,15:650,15:350|3:250|2:5700,3 - 15:2750,15 → 3:4420,3 - 15:940|2 - 15:26000|2 - 3:10890,2 - 3 - 15:209450,15 → 3 → 2:955930
202403010103,7,3,4,ユイノサンバンカン,牡3,53,古川奈穂,1:48.5,3/4,6-7-9-7,39.5,21.8,6,452(-8),2024,03,01,01,03,15:650,15:350|3:250|2:5700,3 - 15:2750,15 → 3:4420,3 - 15:940|2 - 15:26000|2 - 3:10890,2 - 3 - 15:209450,15 → 3 → 2:955930
202403010103,8,5,8,モズブルーム,牡3,54,柴田裕一,1:48.8,2,13-13-14-13,39.3,71.4,12,444(0),2024,03,01,01,03,15:650,15:350|3:250|2:5700,3 - 15:2750,15 → 3:4420,3 - 15:940|2 - 15:26000|2 - 3:10890,2 - 3 - 15:209450,15 → 3 → 2:955930
202403010103,9,6,11,ネオクラウン,牡3,53,小林美駒,1:48.9,クビ,6-3-2-5,40.4,194.8,14,486(-2),2024,03,01,01,03,15:650,15:350|3:250|2:5700,3 - 15:2750,15 → 3:4420,3 - 15:940|2 - 15:26000|2 - 3:10890,2 - 3 - 15:209450,15 → 3 → 2:955930
202403010103,10,4,7,メイショウムカバキ,牡3,53,河原田菜,1:49.0,1/2,1-1-2-2,40.6,12.6,5,500(-4),2024,03,01,01,03,15:650,15:350|3:250|2:5700,3 - 15:2750,15 → 3:4420,3 - 15:940|2 - 15:26000|2 - 3:10890,2 - 3 - 15:209450,15 → 3 → 2:955930
202403010103,11,3,5,スマッシュスルー,牡3,57,斎藤新,1:49.2,1.1/4,8-8-5-9,40.5,36.1,8,560(+10),2024,03,01,01,03,15:650,15:350|3:250|2:5700,3 - 15:2750,15 → 3:4420,3 - 15:940|2 - 15:26000|2 - 3:10890,2 - 3 - 15:209450,15 → 3 → 2:955930
202403010103,12,7,12,サンダーバース,牡3,54,高杉吏麒,1:49.6,2.1/2,4-5-10-11,40.4,49.8,10,482(-4),2024,03,01,01,03,15:650,15:350|3:250|2:5700,3 - 15:2750,15 → 3:4420,3 - 15:940|2 - 15:26000|2 - 3:10890,2 - 3 - 15:209450,15 → 3 → 2:955930
202403010103,13,4,6,レッドスウィング,牡3,54,鷲頭虎太,1:50.9,8,11-12-12-13,41.6,23.3,7,430(-14),2024,03,01,01,03,15:650,15:350|3:250|2:5700,3 - 15:2750,15 → 3:4420,3 - 15:940|2 - 15:26000|2 - 3:10890,2 - 3 - 15:209450,15 → 3 → 2:955930
202403010103,14,6,10,エテルノアキーロ,牡3,56,松本大輝,1:51.4,2.1/2,14-15-15-15,41.6,872.3,15,444(-10),2024,03,01,01,03,15:650,15:350|3:250|2:5700,3 - 15:2750,15 → 3:4420,3 - 15:940|2 - 15:26000|2 - 3:10890,2 - 3 - 15:209450,15 → 3 → 2:955930
202403010103,15,7,13,デイトゥリメンバー,牝3,55,小林凌大,1:52.0,3.1/2,8-8-5-12,43.3,47.6,9,448(-2),2024,03,01,01,03,15:650,15:350|3:250|2:5700,3 - 15:2750,15 → 3:4420,3 - 15:940|2 - 15:26000|2 - 3:10890,2 - 3 - 15:209450,15 → 3 → 2:955930
202403010104,1,8,13,ヴァレッタカズマ,牡5,60,森一馬,3:02.4,,3-3-2-3,13.3,1.6,1,506(+8),2024,03,01,01,04,13:160,13:110|3:180|4:230,3 - 13:810,13 → 3:940,3 - 13:350|4 - 13:370|3 - 4:1090,3 - 4 - 13:2310,13 → 3 → 4:6080
202403010104,2,3,3,ジロー,牡7,60,小牧加矢,3:02.5,3/4,5-5-5-3,13.3,10.3,3,482(-2),2024,03,01,01,04,13:160,13:110|3:180|4:230,3 - 13:810,13 → 3:940,3 - 13:350|4 - 13:370|3 - 4:1090,3 - 4 - 13:2310,13 → 3 → 4:6080
202403010104,3,3,4,テンメジャーガール,牝5,58,小野寺祐,3:02.7,1,5-5-5-5,13.3,13.5,4,494(-4),2024,03,01,01,04,13:160,13:110|3:180|4:230,3 - 13:810,13 → 3:940,3 - 13:350|4 - 13:370|3 - 4:1090,3 - 4 - 13:2310,13 → 3 → 4:6080
202403010104,4,6,10,エクセレントラン,セ7,60,上野翔,3:02.9,1.1/2,8-7-7-5,13.3,22.1,8,480(-2),2024,03,01,01,04,13:160,13:110|3:180|4:230,3 - 13:810,13 → 3:940,3 - 13:350|4 - 13:370|3 - 4:1090,3 - 4 - 13:2310,13 → 3 → 4:6080
202403010104,5,2,2,アルファインディ,牡4,57,坂口智康,3:03.0,1/2,8-7-7-7,13.3,144.9,12,442(0),2024,03,01,01,04,13:160,13:110|3:180|4:230,3 - 13:810,13 → 3:940,3 - 13:350|4 - 13:370|3 - 4:1090,3 - 4 - 13:2310,13 → 3 → 4:6080
202403010104,6,7,12,リレーションシップ,牡7,60,高田潤,3:03.3,1.1/2,13-13-13-11,13.3,17.5,7,518(0),2024,03,01,01,04,13:160,13:110|3:180|4:230,3 - 13:810,13 → 3:940,3 - 13:350|4 - 13:370|3 - 4:1090,3 - 4 - 13:2310,13 → 3 → 4:6080
202403010104,7,4,6,トーセンウォルト,牡4,59,大江原圭,3:03.5,1,8-10-9-9,13.3,189.7,13,480(-2),2024,03,01,01,04,13:160,13:110|3:180|4:230,3 - 13:810,13 → 3:940,3 - 13:350|4 - 13:370|3 - 4:1090,3 - 4 - 13:2310,13 → 3 → 4:6080
202403010104,8,6,9,ケンハービンジャー,牡6,60,中村将之,3:03.7,1.1/2,2-2-2-2,13.4,5.8,2,432(-18),2024,03,01,01,04,13:160,13:110|3:180|4:230,3 - 13:810,13 → 3:940,3 - 13:350|4 - 13:370|3 - 4:1090,3 - 4 - 13:2310,13 → 3 → 4:6080
202403010104,9,4,5,カイトレッド,牝7,58,江田勇亮,3:04.1,2.1/2,1-1-1-1,13.4,15.4,5,478(0),2024,03,01,01,04,13:160,13:110|3:180|4:230,3 - 13:810,13 → 3:940,3 - 13:350|4 - 13:370|3 - 4:1090,3 - 4 - 13:2310,13 → 3 → 4:6080
202403010104,10,7,11,ステラナビゲーター,牡5,60,石神深一,3:05.1,6,3-3-4-7,13.5,75.3,10,510(-12),2024,03,01,01,04,13:160,13:110|3:180|4:230,3 - 13:810,13 → 3:940,3 - 13:350|4 - 13:370|3 - 4:1090,3 - 4 - 13:2310,13 → 3 → 4:6080
202403010104,11,1,1,クリノキューチャン,牝5,57,水沼元輝,3:05.5,2.1/2,12-12-12-13,13.5,200.9,14,476(-2),2024,03,01,01,04,13:160,13:110|3:180|4:230,3 - 13:810,13 → 3:940,3 - 13:350|4 - 13:370|3 - 4:1090,3 - 4 - 13:2310,13 → 3 → 4:6080
202403010104,12,8,14,レストア,牡4,59,五十嵐雄,3:05.6,クビ,5-7-9-9,13.5,16.1,6,530(+4),2024,03,01,01,04,13:160,13:110|3:180|4:230,3 - 13:810,13 → 3:940,3 - 13:350|4 - 13:370|3 - 4:1090,3 - 4 - 13:2310,13 → 3 → 4:6080
202403010104,13,5,8,デルマヤクシ,牡6,60,伴啓太,3:06.6,6,11-11-11-11,13.6,39.9,9,468(-2),2024,03,01,01,04,13:160,13:110|3:180|4:230,3 - 13:810,13 → 3:940,3 - 13:350|4 - 13:370|3 - 4:1090,3 - 4 - 13:2310,13 → 3 → 4:6080
202403010105,1,1,1,ヴェイルネビュラ,セ6,60,小野寺祐,2:57.2,,9-7-4-3,12.9,3.4,1,494(-6),2024,03,01,01,05,1:340,1:140|10:150|6:200,1 - 10:840,1 → 10:1500,1 - 10:350|1 - 6:470|6 - 10:710,1 - 6 - 10:2350,1 → 10 → 6:9110
202403010105,2,6,10,ヴィジュネル,牡6,60,中村将之,2:57.4,1.1/4,2-2-1-2,12.9,5.9,3,486(-4),2024,03,01,01,05,1:340,1:140|10:150|6:200,1 - 10:840,1 → 10:1500,1 - 10:350|1 - 6:470|6 - 10:710,1 - 6 - 10:2350,1 → 10 → 6:9110
202403010105,3,4,6,メモリーズオブユー,牡4,59,難波剛健,2:57.9,3,7-5-5-4,12.9,7.0,4,516(-2),2024,03,01,01,05,1:340,1:140|10:150|6:200,1 - 10:840,1 → 10:1500,1 - 10:350|1 - 6:470|6 - 10:710,1 - 6 - 10:2350,1 → 10 → 6:9110
202403010105,4,3,4,アイスジャイアント,セ5,60,伴啓太,2:57.9,ハナ,3-3-2-4,12.9,13.8,7,498(-8),2024,03,01,01,05,1:340,1:140|10:150|6:200,1 - 10:840,1 → 10:1500,1 - 10:350|1 - 6:470|6 - 10:710,1 - 6 - 10:2350,1 → 10 → 6:9110
202403010105,5,5,7,ルリアン,牡7,60,小牧加矢,2:58.4,3,7-7-2-1,13.0,4.0,2,526(0),2024,03,01,01,05,1:340,1:140|10:150|6:200,1 - 10:840,1 → 10:1500,1 - 10:350|1 - 6:470|6 - 10:710,1 - 6 - 10:2350,1 → 10 → 6:9110
202403010105,6,6,9,ゴールドパラディン,牡7,60,森一馬,2:59.2,5,5-6-6-6,13.0,10.5,6,448(-6),2024,03,01,01,05,1:340,1:140|10:150|6:200,1 - 10:840,1 → 10:1500,1 - 10:350|1 - 6:470|6 - 10:710,1 - 6 - 10:2350,1 → 10 → 6:9110
202403010105,7,7,11,ベレヌス,牡7,60,黒岩悠,3:00.1,5,9-10-10-7,13.1,17.9,8,524(0),2024,03,01,01,05,1:340,1:140|10:150|6:200,1 - 10:840,1 → 10:1500,1 - 10:350|1 - 6:470|6 - 10:710,1 - 6 - 10:2350,1 → 10 → 6:9110
202403010105,8,2,2,リバーシブルレーン,牡8,59,水沼元輝,3:00.3,1.1/4,6-7-8-7,13.1,65.8,10,442(-10),2024,03,01,01,05,1:340,1:140|10:150|6:200,1 - 10:840,1 → 10:1500,1 - 10:350|1 - 6:470|6 - 10:710,1 - 6 - 10:2350,1 → 10 → 6:9110
202403010105,9,3,3,ヒストリアノワール,セ6,60,大江原圭,3:00.5,1.1/4,13-13-13-9,13.1,80.8,12,440(0),2024,03,01,01,05,1:340,1:140|10:150|6:200,1 - 10:840,1 → 10:1500,1 - 10:350|1 - 6:470|6 - 10:710,1 - 6 - 10:2350,1 → 10 → 6:9110
202403010105,10,8,13,ニシノフウジン,牡5,60,五十嵐雄,3:01.6,7,11-11-10-9,13.2,48.0,9,474(-2),2024,03,01,01,05,1:340,1:140|10:150|6:200,1 - 10:840,1 → 10:1500,1 - 10:350|1 - 6:470|6 - 10:710,1 - 6 - 10:2350,1 → 10 → 6:9110
202403010105,11,5,8,デストロイ,セ10,57,坂口智康,3:02.0,2,11-11-12-13,13.2,267.9,14,496(+4),2024,03,01,01,05,1:340,1:140|10:150|6:200,1 - 10:840,1 → 10:1500,1 - 10:350|1 - 6:470|6 - 10:710,1 - 6 - 10:2350,1 → 10 → 6:9110
202403010105,12,8,14,メイショウハチク,セ10,60,井上敏樹,3:02.2,1.1/4,4-4-8-11,13.3,107.6,13,478(0),2024,03,01,01,05,1:340,1:140|10:150|6:200,1 - 10:840,1 → 10:1500,1 - 10:350|1 - 6:470|6 - 10:710,1 - 6 - 10:2350,1 → 10 → 6:9110
202403010105,13,7,12,ファジュル,セ5,57,鷲頭虎太,3:02.3,1/2,14-13-13-11,13.3,67.3,11,438(-2),2024,03,01,01,05,1:340,1:140|10:150|6:200,1 - 10:840,1 → 10:1500,1 - 10:350|1 - 6:470|6 - 10:710,1 - 6 - 10:2350,1 → 10 → 6:9110
202403010105,14,4,5,ブリエヴェール,牡6,60,石神深一,3:06.8,大,1-1-6-14,13.6,9.4,5,460(-4),2024,03,01,01,05,1:340,1:140|10:150|6:200,1 - 10:840,1 → 10:1500,1 - 10:350|1 - 6:470|6 - 10:710,1 - 6 - 10:2350,1 → 10 → 6:9110
202403010106,1,3,5,ウィズザドリーム,牡4,58,斎藤新,1:46.2,,2-2-3-2,38.2,4.3,2,508(-14),2024,03,01,01,06,5:430,5:140|4:130|11:140,4 - 5:710,5 → 4:1440,4 - 5:340|5 - 11:510|4 - 11:280,4 - 5 - 11:1210,5 → 4 → 11:6110
202403010106,2,3,4,リュクスドレフォン,牡4,58,藤懸貴志,1:46.4,1,1-1-1-1,38.8,2.5,1,510(+2),2024,03,01,01,06,5:430,5:140|4:130|11:140,4 - 5:710,5 → 4:1440,4 - 5:340|5 - 11:510|4 - 11:280,4 - 5 - 11:1210,5 → 4 → 11:6110
202403010106,3,6,11,ケイエイト,牡4,58,丸山元気,1:47.1,4,7-9-9-8,38.3,5.4,3,460(-2),2024,03,01,01,06,5:430,5:140|4:130|11:140,4 - 5:710,5 → 4:1440,4 - 5:340|5 - 11:510|4 - 11:280,4 - 5 - 11:1210,5 → 4 → 11:6110
202403010106,4,5,8,ピエトラサンタ,牡6,58,杉原誠人,1:47.4,1.3/4,11-11-9-8,38.6,16.3,6,510(-10),2024,03,01,01,06,5:430,5:140|4:130|11:140,4 - 5:710,5 → 4:1440,4 - 5:340|5 - 11:510|4 - 11:280,4 - 5 - 11:1210,5 → 4 → 11:6110
202403010106,5,8,15,トルズイーガー,牡4,57,永野猛蔵,1:47.5,1/2,3-3-4-4,39.3,8.8,4,522(-10),2024,03,01,01,06,5:430,5:140|4:130|11:140,4 - 5:710,5 → 4:1440,4 - 5:340|5 - 11:510|4 - 11:280,4 - 5 - 11:1210,5 → 4 → 11:6110
202403010106,6,4,7,ヤマカツレオン,セ7,58,和田翼,1:47.5,クビ,10-11-12-11,38.4,32.6,10,494(-10),2024,03,01,01,06,5:430,5:140|4:130|11:140,4 - 5:710,5 → 4:1440,4 - 5:340|5 - 11:510|4 - 11:280,4 - 5 - 11:1210,5 → 4 → 11:6110
202403010106,7,2,3,インオービット,牡4,57,秋山稔樹,1:47.8,1.3/4,7-7-6-6,39.3,295.2,14,460(-8),2024,03,01,01,06,5:430,5:140|4:130|11:140,4 - 5:710,5 → 4:1440,4 - 5:340|5 - 11:510|4 - 11:280,4 - 5 - 11:1210,5 → 4 → 11:6110
202403010106,8,4,6,クリノミニスター,牡5,58,城戸義政,1:47.8,クビ,11-7-2-2,40.1,120.4,11,456(0),2024,03,01,01,06,5:430,5:140|4:130|11:140,4 - 5:710,5 → 4:1440,4 - 5:340|5 - 11:510|4 - 11:280,4 - 5 - 11:1210,5 → 4 → 11:6110
202403010106,9,1,1,アンジュール,牝4,56,嶋田純次,1:48.2,2,4-3-4-4,39.9,167.5,12,410(-8),2024,03,01,01,06,5:430,5:140|4:130|11:140,4 - 5:710,5 → 4:1440,4 - 5:340|5 - 11:510|4 - 11:280,4 - 5 - 11:1210,5 → 4 → 11:6110
202403010106,10,6,10,テイエムシップ,牡5,58,鮫島良太,1:48.4,1.1/4,9-9-9-8,39.6,27.4,9,516(-6),2024,03,01,01,06,5:430,5:140|4:130|11:140,4 - 5:710,5 → 4:1440,4 - 5:340|5 - 11:510|4 - 11:280,4 - 5 - 11:1210,5 → 4 → 11:6110
202403010106,11,5,9,ノーブルアクト,牝4,53,水沼元輝,1:48.5,1/2,14-14-13-12,39.1,27.1,8,498(-10),2024,03,01,01,06,5:430,5:140|4:130|11:140,4 - 5:710,5 → 4:1440,4 - 5:340|5 - 11:510|4 - 11:280,4 - 5 - 11:1210,5 → 4 → 11:6110
202403010106,12,8,14,ナウズザタイム,牝4,54,永島まな,1:48.6,3/4,4-5-6-6,40.1,11.2,5,454(0),2024,03,01,01,06,5:430,5:140|4:130|11:140,4 - 5:710,5 → 4:1440,4 - 5:340|5 - 11:510|4 - 11:280,4 - 5 - 11:1210,5 → 4 → 11:6110
202403010106,13,2,2,カヤドーブラック,牝4,52,大江原比,1:49.1,3,11-13-14-14,39.2,177.7,13,460(-2),2024,03,01,01,06,5:430,5:140|4:130|11:140,4 - 5:710,5 → 4:1440,4 - 5:340|5 - 11:510|4 - 11:280,4 - 5 - 11:1210,5 → 4 → 11:6110
202403010106,14,7,12,キングレガリア,セ5,56,西塚洸二,1:51.0,大,4-5-8-13,42.3,21.7,7,522(-12),2024,03,01,01,06,5:430,5:140|4:130|11:140,4 - 5:710,5 → 4:1440,4 - 5:340|5 - 11:510|4 - 11:280,4 - 5 - 11:1210,5 → 4 → 11:6110
