race_id,race_name,grade,距離,コース,馬場状態,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過順,上がり3F,単勝オッズ,人気,馬体重,調教師,調教タイム,年,場コード,回次,日次,レース番号,単勝払戻,複勝払戻,馬連払戻,馬単払戻,ワイド払戻,三連複払戻,三連単払戻
202043031001,C3十一,,1200,ダート,,1,4,4,ゴールドパラダイス,牝4,54.0,矢野貴之,1:15.7,,,38.0,1.2,1,,,,2020,43,03,10,1,4:120,4:110|2:180,2-4:440,4 → 2:620,2-4:150|4-5:100|2-5:170,2-4-5:180,4 → 2 → 5:870
202043031001,C3十一,,1200,ダート,,2,2,2,コングラツィア,牝4,53.0,☆福原杏,1:15.8,1/2,,38.1,7.5,3,,,,2020,43,03,10,1,4:120,4:110|2:180,2-4:440,4 → 2:620,2-4:150|4-5:100|2-5:170,2-4-5:180,4 → 2 → 5:870
202043031001,C3十一,,1200,ダート,,3,5,5,ヴィガアバイオ,牝4,54.0,山崎誠士,1:16.8,5,,39.0,5.4,2,,,,2020,43,03,10,1,4:120,4:110|2:180,2-4:440,4 → 2:620,2-4:150|4-5:100|2-5:170,2-4-5:180,4 → 2 → 5:870
202043031001,C3十一,,1200,ダート,,4,3,3,マルヒロアザミ,牝4,54.0,笠野雄大,1:18.2,7,,39.6,49.3,5,,,,2020,43,03,10,1,4:120,4:110|2:180,2-4:440,4 → 2:620,2-4:150|4-5:100|2-5:170,2-4-5:180,4 → 2 → 5:870
202043031001,C3十一,,1200,ダート,,5,1,1,レッツゴーピース,牝4,52.0,△Ｍ．ミシ,1:18.2,ハナ,,39.5,11.1,4,,,,2020,43,03,10,1,4:120,4:110|2:180,2-4:440,4 → 2:620,2-4:150|4-5:100|2-5:170,2-4-5:180,4 → 2 → 5:870
202043031002,C3九十,,1500,ダート,,1,6,6,オオアナカモ,牝5,54.0,増田充宏,1:39.9,,,39.8,3.1,2,,,,2020,43,03,10,2,6:310,6:150|2:100,2-6:230,6 → 2:540,2-6:150|6-7:510|2-7:380,2-6-7:1090,6 → 2 → 7:4190
202043031002,C3九十,,1500,ダート,,2,2,2,メイショウミナモト,牡5,55.0,△Ｍ．ミシ,1:40.0,クビ,,40.0,1.7,1,,,,2020,43,03,10,2,6:310,6:150|2:100,2-6:230,6 → 2:540,2-6:150|6-7:510|2-7:380,2-6-7:1090,6 → 2 → 7:4190
202043031002,C3九十,,1500,ダート,,3,7,7,シンライヴィヴ,牝5,51.0,▲赤津和希,1:40.2,1,,40.3,22.9,5,,,,2020,43,03,10,2,6:310,6:150|2:100,2-6:230,6 → 2:540,2-6:150|6-7:510|2-7:380,2-6-7:1090,6 → 2 → 7:4190
202043031002,C3九十,,1500,ダート,,4,4,4,ピレニーズキング,牡5,56.0,山本聡哉,1:40.3,3/4,,39.9,4.1,3,,,,2020,43,03,10,2,6:310,6:150|2:100,2-6:230,6 → 2:540,2-6:150|6-7:510|2-7:380,2-6-7:1090,6 → 2 → 7:4190
202043031002,C3九十,,1500,ダート,,5,1,1,セイウングラッパ,牡5,56.0,吉留孝司,1:41.0,3,,40.7,20.9,4,,,,2020,43,03,10,2,6:310,6:150|2:100,2-6:230,6 → 2:540,2-6:150|6-7:510|2-7:380,2-6-7:1090,6 → 2 → 7:4190
202043031002,C3九十,,1500,ダート,,6,3,3,コロリズム,牝6,54.0,仲野光馬,1:41.9,4,,42.0,31.1,6,,,,2020,43,03,10,2,6:310,6:150|2:100,2-6:230,6 → 2:540,2-6:150|6-7:510|2-7:380,2-6-7:1090,6 → 2 → 7:4190
202043031002,C3九十,,1500,ダート,,7,5,5,スターグルーヴ,牝6,54.0,国分祐仁,1:43.8,9,,43.5,145.6,7,,,,2020,43,03,10,2,6:310,6:150|2:100,2-6:230,6 → 2:540,2-6:150|6-7:510|2-7:380,2-6-7:1090,6 → 2 → 7:4190
202043031003,C3九十,,1200,ダート,,1,5,5,アパーパートバイオ,牝7,54.0,笹川翼,1:16.6,,,38.8,1.6,1,,,,2020,43,03,10,3,5:160,5:120|7:120|12:250,5-7:330,5 → 7:550,5-7:180|5-12:350|7-12:620,5-7-12:1310,5 → 7 → 12:3160
202043031003,C3九十,,1200,ダート,,2,6,7,トーセンウインク,牝5,54.0,山本聡哉,1:17.7,5,,39.4,4.2,2,,,,2020,43,03,10,3,5:160,5:120|7:120|12:250,5-7:330,5 → 7:550,5-7:180|5-12:350|7-12:620,5-7-12:1310,5 → 7 → 12:3160
