race_id,race_name,grade,距離,コース,馬場状態,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過順,上がり3F,単勝オッズ,人気,馬体重,年,場コード,回次,日次,レース番号,単勝払戻,複勝払戻,馬連払戻,馬単払戻,ワイド払戻,三連複払戻,三連単払戻
202201010501,,,1800,芝,良,1,7,7,ドゥーラ,牝2,54,斎藤新,1:49.1,,3-3-3-2,34.5,14.6,3,464(-12),2022,01,01,05,01,7:1460,7:140|1:110|4:110,1 - 7:1320,7 → 1:4010,1 - 7:340|4 - 7:240|1 - 4:130,1 - 4 - 7:510,7 → 1 → 4:8260
202201010501,,,1800,芝,良,2,1,1,ドゥラエレーデ,牡2,54,横山和生,1:49.4,1.3/4,1-1-1-1,35.0,2.5,2,506(-4),2022,01,01,05,01,7:1460,7:140|1:110|4:110,1 - 7:1320,7 → 1:4010,1 - 7:340|4 - 7:240|1 - 4:130,1 - 4 - 7:510,7 → 1 → 4:8260
202201010501,,,1800,芝,良,3,4,4,イッツオンリーユー,牝2,54,武豊,1:50.2,5,4-3-3-3,35.5,1.8,1,440(0),2022,01,01,05,01,7:1460,7:140|1:110|4:110,1 - 7:1320,7 → 1:4010,1 - 7:340|4 - 7:240|1 - 4:130,1 - 4 - 7:510,7 → 1 → 4:8260
202201010501,,,1800,芝,良,4,6,6,トーセントラム,牡2,54,丹内祐次,1:50.3,1/2,7-7-5-3,35.4,19.9,4,414(+2),2022,01,01,05,01,7:1460,7:140|1:110|4:110,1 - 7:1320,7 → 1:4010,1 - 7:340|4 - 7:240|1 - 4:130,1 - 4 - 7:510,7 → 1 → 4:8260
202201010501,,,1800,芝,良,5,5,5,ニシノシャイニング,牡2,54,勝浦正樹,1:50.5,1.1/4,6-6-7-6,35.3,24.2,6,436(-8),2022,01,01,05,01,7:1460,7:140|1:110|4:110,1 - 7:1320,7 → 1:4010,1 - 7:340|4 - 7:240|1 - 4:130,1 - 4 - 7:510,7 → 1 → 4:8260
202201010501,,,1800,芝,良,6,2,2,ダイヤノジャック,牝2,54,鮫島克駿,1:50.6,1.1/4,8-8-7-7,35.3,96.6,8,458(+4),2022,01,01,05,01,7:1460,7:140|1:110|4:110,1 - 7:1320,7 → 1:4010,1 - 7:340|4 - 7:240|1 - 4:130,1 - 4 - 7:510,7 → 1 → 4:8260
202201010501,,,1800,芝,良,7,8,9,シルトホルン,牡2,54,浜中俊,1:50.7,1/2,10-10-10-8,35.1,22.9,5,448(+2),2022,01,01,05,01,7:1460,7:140|1:110|4:110,1 - 7:1320,7 → 1:4010,1 - 7:340|4 - 7:240|1 - 4:130,1 - 4 - 7:510,7 → 1 → 4:8260
202201010501,,,1800,芝,良,8,3,3,マルモルミエール,牡2,54,古川吉洋,1:51.4,4,2-2-2-3,36.9,202.1,10,480(+8),2022,01,01,05,01,7:1460,7:140|1:110|4:110,1 - 7:1320,7 → 1:4010,1 - 7:340|4 - 7:240|1 - 4:130,1 - 4 - 7:510,7 → 1 → 4:8260
202201010501,,,1800,芝,良,9,7,8,メモリーズオブユー,牡2,54,吉田隼人,1:51.9,3,9-9-9-8,36.5,41.7,7,496(-14),2022,01,01,05,01,7:1460,7:140|1:110|4:110,1 - 7:1320,7 → 1:4010,1 - 7:340|4 - 7:240|1 - 4:130,1 - 4 - 7:510,7 → 1 → 4:8260
202201010501,,,1800,芝,良,10,8,10,サノノビスケッツ,牡2,53,秋山稔樹,1:55.4,大,5-5-6-10,40.4,194.0,9,444(0),2022,01,01,05,01,7:1460,7:140|1:110|4:110,1 - 7:1320,7 → 1:4010,1 - 7:340|4 - 7:240|1 - 4:130,1 - 4 - 7:510,7 → 1 → 4:8260
