race_id,race_name,grade,距離,コース,馬場状態,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過順,上がり3F,単勝オッズ,人気,馬体重,調教師,調教タイム,年,場コード,回次,日次,レース番号,単勝払戻,複勝払戻,馬連払戻,馬単払戻,ワイド払戻,三連複払戻,三連単払戻
202336040201,岩手競馬に会いに行こう(C2),,850,ダート,良,1,8,8,ジオパークルーナ,牝4,54.0,山本政聡,0:53.1,,,37.7,2.0,1,,,,2023,36,04,02,1,8:200,8:100|4:110|2:120,4-8:270,8 → 4:410,4-8:150|2-8:180|2-4:270,2-4-8:380,8 → 4 → 2:770
202336040201,岩手競馬に会いに行こう(C2),,850,ダート,良,2,4,4,ワイタ,牡4,56.0,阿部英俊,0:53.3,1.1/4,,37.5,3.2,2,,,,2023,36,04,02,1,8:200,8:100|4:110|2:120,4-8:270,8 → 4:410,4-8:150|2-8:180|2-4:270,2-4-8:380,8 → 4 → 2:770
202336040201,岩手競馬に会いに行こう(C2),,850,ダート,良,3,2,2,ヤマニンセノーテ,牝8,52.0,関本玲花,0:53.5,3/4,,37.7,5.1,3,,,,2023,36,04,02,1,8:200,8:100|4:110|2:120,4-8:270,8 → 4:410,4-8:150|2-8:180|2-4:270,2-4-8:380,8 → 4 → 2:770
202336040201,岩手競馬に会いに行こう(C2),,850,ダート,良,4,5,5,マヤマヤ,牝4,54.0,高松亮,0:54.0,3,,37.8,18.8,5,,,,2023,36,04,02,1,8:200,8:100|4:110|2:120,4-8:270,8 → 4:410,4-8:150|2-8:180|2-4:270,2-4-8:380,8 → 4 → 2:770
202336040201,岩手競馬に会いに行こう(C2),,850,ダート,良,5,1,1,ジュパンスアトワ,牝4,54.0,岩本怜,0:54.1,クビ,,38.1,6.9,4,,,,2023,36,04,02,1,8:200,8:100|4:110|2:120,4-8:270,8 → 4:410,4-8:150|2-8:180|2-4:270,2-4-8:380,8 → 4 → 2:770
202336040201,岩手競馬に会いに行こう(C2),,850,ダート,良,6,7,7,キタスクワート,牡9,56.0,鈴木祐,0:54.2,1/2,,38.2,128.8,8,,,,2023,36,04,02,1,8:200,8:100|4:110|2:120,4-8:270,8 → 4:410,4-8:150|2-8:180|2-4:270,2-4-8:380,8 → 4 → 2:770
202336040201,岩手競馬に会いに行こう(C2),,850,ダート,良,7,3,3,ヤマニンティエラ,牝7,54.0,高橋悠里,0:54.2,ハナ,,37.6,27.6,6,,,,2023,36,04,02,1,8:200,8:100|4:110|2:120,4-8:270,8 → 4:410,4-8:150|2-8:180|2-4:270,2-4-8:380,8 → 4 → 2:770
202336040201,岩手競馬に会いに行こう(C2),,850,ダート,良,8,6,6,ヤマニンラベンサラ,牝4,54.0,小林凌,0:54.6,2.1/2,,38.4,69.0,7,,,,2023,36,04,02,1,8:200,8:100|4:110|2:120,4-8:270,8 → 4:410,4-8:150|2-8:180|2-4:270,2-4-8:380,8 → 4 → 2:770
202336040202,C2十組,,1300,ダート,良,1,8,10,バンフィエルド,牡4,56.0,鈴木祐,1:25.2,,,40.3,1.3,1,,,,2023,36,04,02,2,10:130,10:100|8:130|4:110,8-10:440,10 → 8:450,8-10:200|4-10:140|4-8:300,4-8-10:420,10 → 8 → 4:1270
202336040202,C2十組,,1300,ダート,良,2,7,8,ジャンポール,牡4,56.0,坂口裕一,1:25.7,3,,40.8,8.5,3,,,,2023,36,04,02,2,10:130,10:100|8:130|4:110,8-10:440,10 → 8:450,8-10:200|4-10:140|4-8:300,4-8-10:420,10 → 8 → 4:1270
202336040202,C2十組,,1300,ダート,良,3,4,4,ミスターブリーズ,牡4,56.0,山本政聡,1:25.8,1/2,,40.2,4.8,2,,,,2023,36,04,02,2,10:130,10:100|8:130|4:110,8-10:440,10 → 8:450,8-10:200|4-10:140|4-8:300,4-8-10:420,10 → 8 → 4:1270
202336040202,C2十組,,1300,ダート,良,4,6,6,アヒアマリージョ,牝4,51.0,▲佐々木志,1:26.0,1,,40.6,14.7,4,,,,2023,36,04,02,2,10:130,10:100|8:130|4:110,8-10:440,10 → 8:450,8-10:200|4-10:140|4-8:300,4-8-10:420,10 → 8 → 4:1270
202336040202,C2十組,,1300,ダート,良,5,2,2,ミナノキング,牡7,56.0,小林凌,1:26.4,2.1/2,,40.7,42.4,7,,,,2023,36,04,02,2,10:130,10:100|8:130|4:110,8-10:440,10 → 8:450,8-10:200|4-10:140|4-8:300,4-8-10:420,10 → 8 → 4:1270
202336040202,C2十組,,1300,ダート,良,6,3,3,ギンサー,牡5,56.0,菅原辰徳,1:26.6,1.1/2,,41.3,70.9,8,,,,2023,36,04,02,2,10:130,10:100|8:130|4:110,8-10:440,10 → 8:450,8-10:200|4-10:140|4-8:300,4-8-10:420,10 → 8 → 4:1270
202336040202,C2十組,,1300,ダート,良,7,7,7,ゴールデンファラオ,牡5,56.0,葛山晃平,1:26.6,アタマ,,41.3,30.4,6,,,,2023,36,04,02,2,10:130,10:100|8:130|4:110,8-10:440,10 → 8:450,8-10:200|4-10:140|4-8:300,4-8-10:420,10 → 8 → 4:1270
202336040202,C2十組,,1300,ダート,良,8,1,1,フォーリボス,セ5,56.0,南郷家全,1:27.0,2.1/2,,40.9,90.4,9,,,,2023,36,04,02,2,10:130,10:100|8:130|4:110,8-10:440,10 → 8:450,8-10:200|4-10:140|4-8:300,4-8-10:420,10 → 8 → 4:1270
202336040202,C2十組,,1300,ダート,良,9,5,5,ワンダーポケット,牝5,54.0,大坪慎,1:29.0,大,,42.5,161.1,10,,,,2023,36,04,02,2,10:130,10:100|8:130|4:110,8-10:440,10 → 8:450,8-10:200|4-10:140|4-8:300,4-8-10:420,10 → 8 → 4:1270
202336040202,C2十組,,1300,ダート,良,10,8,9,ソンブラーズ,セ4,56.0,高橋悠里,1:29.3,1.3/4,,44.1,26.8,5,,,,2023,36,04,02,2,10:130,10:100|8:130|4:110,8-10:440,10 → 8:450,8-10:200|4-10:140|4-8:300,4-8-10:420,10 → 8 → 4:1270
202336040203,C2九組,,1300,ダート,良,1,1,1,デザートナイト,セ10,56.0,鈴木祐,1:25.9,,,39.8,3.8,2,,,,2023,36,04,02,3,1:380,1:140|9:250|10:130,1-9:1700,1 → 9:2630,1-9:440|1-10:210|9-10:330,1-9-10:1270,1 → 9 → 10:8410
202336040203,C2九組,,1300,ダート,良,2,8,9,マナツノユキ,牝7,54.0,葛山晃平,1:25.9,クビ,,39.9,6.7,4,,,,2023,36,04,02,3,1:380,1:140|9:250|10:130,1-9:1700,1 → 9:2630,1-9:440|1-10:210|9-10:330,1-9-10:1270,1 → 9 → 10:8410
202336040203,C2九組,,1300,ダート,良,3,8,10,ルナリュミエール,牝4,51.0,▲佐々木志,1:26.2,1.1/2,,40.6,3.0,1,,,,2023,36,04,02,3,1:380,1:140|9:250|10:130,1-9:1700,1 → 9:2630,1-9:440|1-10:210|9-10:330,1-9-10:1270,1 → 9 → 10:8410
202336040203,C2九組,,1300,ダート,良,4,2,2,ウインスペリウス,牡8,56.0,小林凌,1:26.2,ハナ,,38.9,11.1,6,,,,2023,36,04,02,3,1:380,1:140|9:250|10:130,1-9:1700,1 → 9:2630,1-9:440|1-10:210|9-10:330,1-9-10:1270,1 → 9 → 10:8410
202336040203,C2九組,,1300,ダート,良,5,4,4,ナムラダグ,牡4,56.0,関本淳,1:26.6,2.1/2,,39.9,3.8,3,,,,2023,36,04,02,3,1:380,1:140|9:250|10:130,1-9:1700,1 → 9:2630,1-9:440|1-10:210|9-10:330,1-9-10:1270,1 → 9 → 10:8410
202336040203,C2九組,,1300,ダート,良,6,3,3,ピノーク,牝6,54.0,大坪慎,1:27.3,4,,39.7,9.8,5,,,,2023,36,04,02,3,1:380,1:140|9:250|10:130,1-9:1700,1 → 9:2630,1-9:440|1-10:210|9-10:330,1-9-10:1270,1 → 9 → 10:8410
202336040203,C2九組,,1300,ダート,良,7,6,6,ランプーン,牡5,56.0,菅原辰徳,1:27.7,2.1/2,,40.9,42.6,8,,,,2023,36,04,02,3,1:380,1:140|9:250|10:130,1-9:1700,1 → 9:2630,1-9:440|1-10:210|9-10:330,1-9-10:1270,1 → 9 → 10:8410
202336040203,C2九組,,1300,ダート,良,8,7,8,マネッチア,牝5,54.0,山本政聡,1:28.0,1.1/2,,40.4,37.8,7,,,,2023,36,04,02,3,1:380,1:140|9:250|10:130,1-9:1700,1 → 9:2630,1-9:440|1-10:210|9-10:330,1-9-10:1270,1 → 9 → 10:8410
202336040203,C2九組,,1300,ダート,良,9,5,5,ジュリアドリーム,牝4,54.0,岩本怜,1:29.4,9,,43.4,58.7,9,,,,2023,36,04,02,3,1:380,1:140|9:250|10:130,1-9:1700,1 → 9:2630,1-9:440|1-10:210|9-10:330,1-9-10:1270,1 → 9 → 10:8410
202336040204,C2八組,,1300,ダート,良,1,5,5,ヤマショウリアン,牡5,56.0,菅原辰徳,1:26.2,,,39.9,2.3,1,,,,2023,36,04,02,4,5:230,5:100|3:160|7:110,3-5:930,5 → 3:1220,3-5:220|5-7:140|3-7:330,3-5-7:650,5 → 3 → 7:3390
202336040204,C2八組,,1300,ダート,良,2,3,3,アズールスフィア,牝4,54.0,陶文峰,1:26.3,クビ,,39.7,11.5,6,,,,2023,36,04,02,4,5:230,5:100|3:160|7:110,3-5:930,5 → 3:1220,3-5:220|5-7:140|3-7:330,3-5-7:650,5 → 3 → 7:3390
202336040204,C2八組,,1300,ダート,良,3,7,7,タイセイルージュ,牝5,54.0,高松亮,1:26.5,1.1/4,,40.5,2.5,2,,,,2023,36,04,02,4,5:230,5:100|3:160|7:110,3-5:930,5 → 3:1220,3-5:220|5-7:140|3-7:330,3-5-7:650,5 → 3 → 7:3390
202336040204,C2八組,,1300,ダート,良,4,1,1,ベティシャンクシー,牝4,54.0,葛山晃平,1:26.8,1.1/2,,40.9,9.7,5,,,,2023,36,04,02,4,5:230,5:100|3:160|7:110,3-5:930,5 → 3:1220,3-5:220|5-7:140|3-7:330,3-5-7:650,5 → 3 → 7:3390
202336040204,C2八組,,1300,ダート,良,5,8,9,ヤマニンブレーザー,牡6,56.0,高橋悠里,1:26.8,ハナ,,40.1,9.1,4,,,,2023,36,04,02,4,5:230,5:100|3:160|7:110,3-5:930,5 → 3:1220,3-5:220|5-7:140|3-7:330,3-5-7:650,5 → 3 → 7:3390
