race_id,race_name,grade,距離,コース,馬場状態,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過順,上がり3F,単勝オッズ,人気,馬体重,調教師,調教タイム,年,場コード,回次,日次,レース番号,単勝払戻,複勝払戻,馬連払戻,馬単払戻,ワイド払戻,三連複払戻,三連単払戻
202144030801,3歳選抜牝馬,,1200,ダート,,1,5,5,ティープラン,牝3,54.0,達城龍次,1:15.3,,,38.5,2.7,2,,,,2021,44,03,08,1,5:270,5:100|1:100|9:160,1-5:240,5 → 1:500,1-5:130|5-9:290|1-9:290,1-5-9:490,5 → 1 → 9:2490
202144030801,3歳選抜牝馬,,1200,ダート,,2,1,1,ダイヤモンドカノン,牝3,54.0,藤田凌,1:15.8,2.1/2,,38.6,1.8,1,,,,2021,44,03,08,1,5:270,5:100|1:100|9:160,1-5:240,5 → 1:500,1-5:130|5-9:290|1-9:290,1-5-9:490,5 → 1 → 9:2490
202144030801,3歳選抜牝馬,,1200,ダート,,3,8,9,スーパービンゴ,牝3,54.0,高橋昭平,1:16.0,1.1/4,,39.0,7.8,3,,,,2021,44,03,08,1,5:270,5:100|1:100|9:160,1-5:240,5 → 1:500,1-5:130|5-9:290|1-9:290,1-5-9:490,5 → 1 → 9:2490
202144030801,3歳選抜牝馬,,1200,ダート,,4,2,2,ソウウンオーロラ,牝3,54.0,瀬川将輝,1:17.0,5,,38.9,39.7,7,,,,2021,44,03,08,1,5:270,5:100|1:100|9:160,1-5:240,5 → 1:500,1-5:130|5-9:290|1-9:290,1-5-9:490,5 → 1 → 9:2490
202144030801,3歳選抜牝馬,,1200,ダート,,5,7,8,ラウンドブーケ,牝3,54.0,高野誠毅,1:17.3,1.1/2,,40.0,27.3,6,,,,2021,44,03,08,1,5:270,5:100|1:100|9:160,1-5:240,5 → 1:500,1-5:130|5-9:290|1-9:290,1-5-9:490,5 → 1 → 9:2490
202144030801,3歳選抜牝馬,,1200,ダート,,6,7,7,ブリランテイモン,牝3,54.0,本田正重,1:17.6,1.1/2,,40.7,15.2,4,,,,2021,44,03,08,1,5:270,5:100|1:100|9:160,1-5:240,5 → 1:500,1-5:130|5-9:290|1-9:290,1-5-9:490,5 → 1 → 9:2490
202144030801,3歳選抜牝馬,,1200,ダート,,7,8,10,メリーミー,牝3,54.0,本村直樹,1:17.8,1,,39.7,88.5,8,,,,2021,44,03,08,1,5:270,5:100|1:100|9:160,1-5:240,5 → 1:500,1-5:130|5-9:290|1-9:290,1-5-9:490,5 → 1 → 9:2490
202144030801,3歳選抜牝馬,,1200,ダート,,8,4,4,トミケンチェスト,牝3,54.0,藤本現暉,1:17.8,アタマ,,40.1,20.0,5,,,,2021,44,03,08,1,5:270,5:100|1:100|9:160,1-5:240,5 → 1:500,1-5:130|5-9:290|1-9:290,1-5-9:490,5 → 1 → 9:2490
202144030801,3歳選抜牝馬,,1200,ダート,,9,6,6,エンドルスター,牝3,52.0,△篠谷葵,1:19.0,6,,41.0,146.9,10,,,,2021,44,03,08,1,5:270,5:100|1:100|9:160,1-5:240,5 → 1:500,1-5:130|5-9:290|1-9:290,1-5-9:490,5 → 1 → 9:2490
202144030801,3歳選抜牝馬,,1200,ダート,,10,3,3,アルフレッド,牝3,54.0,松崎正泰,1:20.3,6,,41.0,101.6,9,,,,2021,44,03,08,1,5:270,5:100|1:100|9:160,1-5:240,5 → 1:500,1-5:130|5-9:290|1-9:290,1-5-9:490,5 → 1 → 9:2490
202144030802,C3八九,,1600,ダート,,1,2,2,フィアレススマイル,牡4,56.0,瀬川将輝,1:45.5,,,39.9,3.8,3,,,,2021,44,03,08,2,2:380,2:150|5:120|7:620,2-5:570,2 → 5:1130,2-5:220|2-7:660|5-7:1030,2-5-7:4060,2 → 5 → 7:15240
202144030802,C3八九,,1600,ダート,,2,5,5,ストームフレイバー,牡7,56.0,吉井章,1:45.7,1.1/4,,40.5,2.6,1,,,,2021,44,03,08,2,2:380,2:150|5:120|7:620,2-5:570,2 → 5:1130,2-5:220|2-7:660|5-7:1030,2-5-7:4060,2 → 5 → 7:15240
202144030802,C3八九,,1600,ダート,,3,6,7,ディープシーブルー,牡4,56.0,遠藤健太,1:45.9,1,,39.8,42.7,8,,,,2021,44,03,08,2,2:380,2:150|5:120|7:620,2-5:570,2 → 5:1130,2-5:220|2-7:660|5-7:1030,2-5-7:4060,2 → 5 → 7:15240
202144030802,C3八九,,1600,ダート,,4,8,11,クレヴァージャッジ,牡4,56.0,矢野貴之,1:45.9,クビ,,41.1,2.7,2,,,,2021,44,03,08,2,2:380,2:150|5:120|7:620,2-5:570,2 → 5:1130,2-5:220|2-7:660|5-7:1030,2-5-7:4060,2 → 5 → 7:15240
202144030802,C3八九,,1600,ダート,,5,1,1,スマイルジーニアス,セ6,56.0,石川駿介,1:46.1,1.1/4,,40.7,29.1,6,,,,2021,44,03,08,2,2:380,2:150|5:120|7:620,2-5:570,2 → 5:1130,2-5:220|2-7:660|5-7:1030,2-5-7:4060,2 → 5 → 7:15240
