race_id,race_name,grade,距離,コース,馬場状態,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過順,上がり3F,単勝オッズ,人気,馬体重,調教師,調教タイム,年,場コード,回次,日次,レース番号,単勝払戻,複勝払戻,馬連払戻,馬単払戻,ワイド払戻,三連複払戻,三連単払戻
202035110101,C2八組,,1200,ダート,良,1,4,4,エメラルディ,牝3,54.0,村上忍,1:12.9,,,36.8,1.5,1,,,,2020,35,11,01,1,4:150,4:100|5:100,4-5:110,4 → 5:250,4-5:100|2-4:510|2-5:740,2-4-5:860,4 → 5 → 2:2770
202035110101,C2八組,,1200,ダート,良,2,5,5,フッカツノノロシ,牡7,56.0,関本淳,1:13.1,1,,36.8,2.0,2,,,,2020,35,11,01,1,4:150,4:100|5:100,4-5:110,4 → 5:250,4-5:100|2-4:510|2-5:740,2-4-5:860,4 → 5 → 2:2770
202035110101,C2八組,,1200,ダート,良,3,2,2,マルク,牡5,56.0,大坪慎,1:15.7,大,,39.2,75.7,5,,,,2020,35,11,01,1,4:150,4:100|5:100,4-5:110,4 → 5:250,4-5:100|2-4:510|2-5:740,2-4-5:860,4 → 5 → 2:2770
202035110101,C2八組,,1200,ダート,良,4,3,3,バイオレットモーヴ,牝3,54.0,陶文峰,1:15.9,3/4,,38.6,24.2,3,,,,2020,35,11,01,1,4:150,4:100|5:100,4-5:110,4 → 5:250,4-5:100|2-4:510|2-5:740,2-4-5:860,4 → 5 → 2:2770
202035110101,C2八組,,1200,ダート,良,5,1,1,ユイノリオン,牡3,56.0,菅原辰徳,1:16.0,3/4,,39.0,24.8,4,,,,2020,35,11,01,1,4:150,4:100|5:100,4-5:110,4 → 5:250,4-5:100|2-4:510|2-5:740,2-4-5:860,4 → 5 → 2:2770
202035110101,C2八組,,1200,ダート,良,6,6,6,フリートオリオン,牡12,55.0,☆塚本涼人,1:17.2,7,,39.4,97.7,6,,,,2020,35,11,01,1,4:150,4:100|5:100,4-5:110,4 → 5:250,4-5:100|2-4:510|2-5:740,2-4-5:860,4 → 5 → 2:2770
202035110101,C2八組,,1200,ダート,良,7,7,7,ゴールドフィリップ,牝3,54.0,木村暁,1:17.2,クビ,,39.7,97.7,7,,,,2020,35,11,01,1,4:150,4:100|5:100,4-5:110,4 → 5:250,4-5:100|2-4:510|2-5:740,2-4-5:860,4 → 5 → 2:2770
202035110102,C2七組,,1200,ダート,良,1,1,1,アバディーン,牡3,56.0,山本聡哉,1:13.2,,,37.0,1.3,1,,,,2020,35,11,01,2,1:130,1:100|2:100,1-2:160,1 → 2:230,1-2:100|1-6:110|2-6:140,1-2-6:160,1 → 2 → 6:390
202035110102,C2七組,,1200,ダート,良,2,2,2,フラッグタワー,セ3,56.0,鈴木祐,1:13.6,2.1/2,,37.6,3.3,2,,,,2020,35,11,01,2,1:130,1:100|2:100,1-2:160,1 → 2:230,1-2:100|1-6:110|2-6:140,1-2-6:160,1 → 2 → 6:390
202035110102,C2七組,,1200,ダート,良,3,6,6,サージェントバッジ,セ8,56.0,高松亮,1:13.9,1.3/4,,37.7,5.9,3,,,,2020,35,11,01,2,1:130,1:100|2:100,1-2:160,1 → 2:230,1-2:100|1-6:110|2-6:140,1-2-6:160,1 → 2 → 6:390
202035110102,C2七組,,1200,ダート,良,4,3,3,バジガクブレイズ,牡6,56.0,村上忍,1:14.6,4,,38.2,69.0,4,,,,2020,35,11,01,2,1:130,1:100|2:100,1-2:160,1 → 2:230,1-2:100|1-6:110|2-6:140,1-2-6:160,1 → 2 → 6:390
202035110102,C2七組,,1200,ダート,良,5,4,4,スピードボンバー,牡4,56.0,阿部英俊,1:15.3,4,,38.0,89.8,7,,,,2020,35,11,01,2,1:130,1:100|2:100,1-2:160,1 → 2:230,1-2:100|1-6:110|2-6:140,1-2-6:160,1 → 2 → 6:390
202035110102,C2七組,,1200,ダート,良,6,7,7,ラブマリリン,牝3,50.0,★関本玲花,1:16.6,8,,39.5,71.2,5,,,,2020,35,11,01,2,1:130,1:100|2:100,1-2:160,1 → 2:230,1-2:100|1-6:110|2-6:140,1-2-6:160,1 → 2 → 6:390
202035110102,C2七組,,1200,ダート,良,7,5,5,エルサ,牝7,51.0,▲田中洸多,1:18.0,9,,39.6,72.8,6,,,,2020,35,11,01,2,1:130,1:100|2:100,1-2:160,1 → 2:230,1-2:100|1-6:110|2-6:140,1-2-6:160,1 → 2 → 6:390
202035110103,C2六組,,1400,ダート,良,1,4,4,ヤマニンゼーレ,牡6,56.0,高松亮,1:26.2,,,37.6,1.7,1,,,,2020,35,11,01,3,4:170,4:100|6:120,4-6:210,4 → 6:320,4-6:100|1-4:150|1-6:210,1-4-6:250,4 → 6 → 1:690
202035110103,C2六組,,1400,ダート,良,2,6,6,ケンシ,牡3,56.0,山本聡哉,1:26.2,クビ,,37.4,2.5,2,,,,2020,35,11,01,3,4:170,4:100|6:120,4-6:210,4 → 6:320,4-6:100|1-4:150|1-6:210,1-4-6:250,4 → 6 → 1:690
202035110103,C2六組,,1400,ダート,良,3,1,1,ラザビー,牡3,56.0,山本政聡,1:26.8,4,,38.4,7.1,3,,,,2020,35,11,01,3,4:170,4:100|6:120,4-6:210,4 → 6:320,4-6:100|1-4:150|1-6:210,1-4-6:250,4 → 6 → 1:690
202035110103,C2六組,,1400,ダート,良,4,3,3,オーサムゲイル,牝3,54.0,陶文峰,1:28.1,8,,39.1,28.4,5,,,,2020,35,11,01,3,4:170,4:100|6:120,4-6:210,4 → 6:320,4-6:100|1-4:150|1-6:210,1-4-6:250,4 → 6 → 1:690
202035110103,C2六組,,1400,ダート,良,5,7,7,オルレアンシェリ,牝3,54.0,岩本怜,1:28.3,1.1/2,,39.1,226.6,7,,,,2020,35,11,01,3,4:170,4:100|6:120,4-6:210,4 → 6:320,4-6:100|1-4:150|1-6:210,1-4-6:250,4 → 6 → 1:690
202035110103,C2六組,,1400,ダート,良,6,5,5,ウインアマルフィ,牝3,54.0,菅原辰徳,1:28.4,クビ,,39.4,8.6,4,,,,2020,35,11,01,3,4:170,4:100|6:120,4-6:210,4 → 6:320,4-6:100|1-4:150|1-6:210,1-4-6:250,4 → 6 → 1:690
202035110103,C2六組,,1400,ダート,良,7,2,2,シュガートウショウ,牝3,54.0,木村暁,1:28.6,1,,39.6,208.3,6,,,,2020,35,11,01,3,4:170,4:100|6:120,4-6:210,4 → 6:320,4-6:100|1-4:150|1-6:210,1-4-6:250,4 → 6 → 1:690
202035110104,C2五組,,1400,ダート,良,1,1,1,ミラコロアシオン,牝3,54.0,鈴木祐,1:27.7,,,39.6,5.1,5,,,,2020,35,11,01,4,1:510,1:220|7:190,1-7:940,1 → 7:1560,1-7:360|1-2:400|2-7:260,1-2-7:1450,1 → 7 → 2:7750
202035110104,C2五組,,1400,ダート,良,2,7,7,メイショウドウダン,牡4,56.0,村上忍,1:27.7,クビ,,39.2,4.9,2,,,,2020,35,11,01,4,1:510,1:220|7:190,1-7:940,1 → 7:1560,1-7:360|1-2:400|2-7:260,1-2-7:1450,1 → 7 → 2:7750
202035110104,C2五組,,1400,ダート,良,3,2,2,トマティーナ,牡3,56.0,岩本怜,1:27.7,アタマ,,39.5,5.0,3,,,,2020,35,11,01,4,1:510,1:220|7:190,1-7:940,1 → 7:1560,1-7:360|1-2:400|2-7:260,1-2-7:1450,1 → 7 → 2:7750
202035110104,C2五組,,1400,ダート,良,4,6,6,サニーリスペクト,牡7,56.0,高橋悠里,1:28.6,6,,39.6,5.0,4,,,,2020,35,11,01,4,1:510,1:220|7:190,1-7:940,1 → 7:1560,1-7:360|1-2:400|2-7:260,1-2-7:1450,1 → 7 → 2:7750
202035110104,C2五組,,1400,ダート,良,5,3,3,ブロッケンリング,牝3,54.0,木村暁,1:28.6,クビ,,40.0,19.4,7,,,,2020,35,11,01,4,1:510,1:220|7:190,1-7:940,1 → 7:1560,1-7:360|1-2:400|2-7:260,1-2-7:1450,1 → 7 → 2:7750
