race_id,race_name,grade,距離,コース,馬場状態,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過順,上がり3F,単勝オッズ,人気,馬体重,調教師,調教タイム,年,場コード,回次,日次,レース番号,単勝払戻,複勝払戻,馬連払戻,馬単払戻,ワイド払戻,三連複払戻,三連単払戻
202035060101,C2,,1000,ダート,良,1,6,6,バトルクウ,牝6,54.0,山本政聡,1:01.2,,,37.4,2.0,1,,,,2020,35,06,01,1,6:200,6:110|4:160|8:140,4-6:450,6 → 4:710,4-6:180|6-8:200|4-8:330,4-6-8:640,6 → 4 → 8:2200
202035060101,C2,,1000,ダート,良,2,4,4,リュウグウオー,牡4,56.0,菅原辰徳,1:01.2,ハナ,,37.6,4.9,2,,,,2020,35,06,01,1,6:200,6:110|4:160|8:140,4-6:450,6 → 4:710,4-6:180|6-8:200|4-8:330,4-6-8:640,6 → 4 → 8:2200
202035060101,C2,,1000,ダート,良,3,8,8,コスモミクニグロ,牡5,56.0,阿部英俊,1:01.7,3,,37.1,6.0,4,,,,2020,35,06,01,1,6:200,6:110|4:160|8:140,4-6:450,6 → 4:710,4-6:180|6-8:200|4-8:330,4-6-8:640,6 → 4 → 8:2200
202035060101,C2,,1000,ダート,良,4,5,5,ストーリーズ,牝4,54.0,高松亮,1:02.3,4,,37.6,16.8,6,,,,2020,35,06,01,1,6:200,6:110|4:160|8:140,4-6:450,6 → 4:710,4-6:180|6-8:200|4-8:330,4-6-8:640,6 → 4 → 8:2200
202035060101,C2,,1000,ダート,良,5,1,1,アルファルミナス,牝5,54.0,岩本怜,1:02.3,ハナ,,37.2,20.4,7,,,,2020,35,06,01,1,6:200,6:110|4:160|8:140,4-6:450,6 → 4:710,4-6:180|6-8:200|4-8:330,4-6-8:640,6 → 4 → 8:2200
202035060101,C2,,1000,ダート,良,6,7,7,キタスクワート,牡6,56.0,鈴木祐,1:02.5,3/4,,38.2,105.3,8,,,,2020,35,06,01,1,6:200,6:110|4:160|8:140,4-6:450,6 → 4:710,4-6:180|6-8:200|4-8:330,4-6-8:640,6 → 4 → 8:2200
202035060101,C2,,1000,ダート,良,7,2,2,スエヒロワンダー,牡6,56.0,山本聡哉,1:02.6,1/2,,38.2,5.5,3,,,,2020,35,06,01,1,6:200,6:110|4:160|8:140,4-6:450,6 → 4:710,4-6:180|6-8:200|4-8:330,4-6-8:640,6 → 4 → 8:2200
202035060101,C2,,1000,ダート,良,8,3,3,エナジーウェーブ,牝5,54.0,木村暁,1:03.2,4,,38.4,11.1,5,,,,2020,35,06,01,1,6:200,6:110|4:160|8:140,4-6:450,6 → 4:710,4-6:180|6-8:200|4-8:330,4-6-8:640,6 → 4 → 8:2200
202035060102,C2,,1000,ダート,良,1,6,6,コパノサンデー,セ4,56.0,木村暁,1:00.8,,,36.0,41.2,7,,,,2020,35,06,01,2,6:4120,6:490|5:400|9:170,5-6:32730,6 → 5:80660,5-6:5600|6-9:1240|5-9:2100,5-6-9:49720,6 → 5 → 9:554190
202035060102,C2,,1000,ダート,良,2,5,5,ライトセイラ,牝5,52.0,△塚本涼人,1:01.0,1,,37.7,29.7,6,,,,2020,35,06,01,2,6:4120,6:490|5:400|9:170,5-6:32730,6 → 5:80660,5-6:5600|6-9:1240|5-9:2100,5-6-9:49720,6 → 5 → 9:554190
202035060102,C2,,1000,ダート,良,3,8,9,コスモローイエット,セ6,56.0,坂口裕一,1:01.2,1.1/4,,37.4,6.5,2,,,,2020,35,06,01,2,6:4120,6:490|5:400|9:170,5-6:32730,6 → 5:80660,5-6:5600|6-9:1240|5-9:2100,5-6-9:49720,6 → 5 → 9:554190
202035060102,C2,,1000,ダート,良,4,3,3,ヴァベーネ,牝6,54.0,高松亮,1:01.3,1/2,,37.0,1.4,1,,,,2020,35,06,01,2,6:4120,6:490|5:400|9:170,5-6:32730,6 → 5:80660,5-6:5600|6-9:1240|5-9:2100,5-6-9:49720,6 → 5 → 9:554190
202035060102,C2,,1000,ダート,良,5,4,4,ダウラギリテソーロ,牡4,56.0,高橋悠里,1:01.7,2.1/2,,37.1,15.4,5,,,,2020,35,06,01,2,6:4120,6:490|5:400|9:170,5-6:32730,6 → 5:80660,5-6:5600|6-9:1240|5-9:2100,5-6-9:49720,6 → 5 → 9:554190
202035060102,C2,,1000,ダート,良,6,7,7,タイセイラビッシュ,牡8,56.0,阿部英俊,1:02.2,3,,38.1,7.5,3,,,,2020,35,06,01,2,6:4120,6:490|5:400|9:170,5-6:32730,6 → 5:80660,5-6:5600|6-9:1240|5-9:2100,5-6-9:49720,6 → 5 → 9:554190
202035060102,C2,,1000,ダート,良,7,1,1,チェスナットバレー,牡4,56.0,陶文峰,1:02.3,3/4,,37.2,7.6,4,,,,2020,35,06,01,2,6:4120,6:490|5:400|9:170,5-6:32730,6 → 5:80660,5-6:5600|6-9:1240|5-9:2100,5-6-9:49720,6 → 5 → 9:554190
202035060102,C2,,1000,ダート,良,8,2,2,ユズ,牝4,54.0,岩本怜,1:02.4,クビ,,36.5,57.9,9,,,,2020,35,06,01,2,6:4120,6:490|5:400|9:170,5-6:32730,6 → 5:80660,5-6:5600|6-9:1240|5-9:2100,5-6-9:49720,6 → 5 → 9:554190
202035060102,C2,,1000,ダート,良,9,8,8,キャッチザウェーブ,セ4,56.0,菅原辰徳,1:03.2,5,,38.5,54.4,8,,,,2020,35,06,01,2,6:4120,6:490|5:400|9:170,5-6:32730,6 → 5:80660,5-6:5600|6-9:1240|5-9:2100,5-6-9:49720,6 → 5 → 9:554190
202035060103,C2九組,,1200,ダート,良,1,4,4,カノヤルジャンドル,牝7,54.0,関本淳,1:15.0,,,38.1,3.1,1,,,,2020,35,06,01,3,4:310,4:120|6:160|7:150,4-6:700,4 → 6:1420,4-6:320|4-7:270|6-7:390,4-6-7:890,4 → 6 → 7:4320
202035060103,C2九組,,1200,ダート,良,2,6,6,コパノハミルトン,牡8,56.0,山本政聡,1:15.0,アタマ,,37.6,3.9,2,,,,2020,35,06,01,3,4:310,4:120|6:160|7:150,4-6:700,4 → 6:1420,4-6:320|4-7:270|6-7:390,4-6-7:890,4 → 6 → 7:4320
202035060103,C2九組,,1200,ダート,良,3,7,7,フローラルスキップ,牝4,54.0,木村暁,1:15.6,4,,38.9,4.4,3,,,,2020,35,06,01,3,4:310,4:120|6:160|7:150,4-6:700,4 → 6:1420,4-6:320|4-7:270|6-7:390,4-6-7:890,4 → 6 → 7:4320
202035060103,C2九組,,1200,ダート,良,4,3,3,セントオブウーマン,牝5,54.0,坂口裕一,1:15.7,1/2,,39.3,17.3,7,,,,2020,35,06,01,3,4:310,4:120|6:160|7:150,4-6:700,4 → 6:1420,4-6:320|4-7:270|6-7:390,4-6-7:890,4 → 6 → 7:4320
202035060103,C2九組,,1200,ダート,良,5,8,9,クリノゼノビア,牝6,54.0,岩本怜,1:15.8,1/2,,38.9,16.2,6,,,,2020,35,06,01,3,4:310,4:120|6:160|7:150,4-6:700,4 → 6:1420,4-6:320|4-7:270|6-7:390,4-6-7:890,4 → 6 → 7:4320
202035060103,C2九組,,1200,ダート,良,6,1,1,フェリックス,牡9,56.0,菅原辰徳,1:15.8,クビ,,37.9,4.5,4,,,,2020,35,06,01,3,4:310,4:120|6:160|7:150,4-6:700,4 → 6:1420,4-6:320|4-7:270|6-7:390,4-6-7:890,4 → 6 → 7:4320
202035060103,C2九組,,1200,ダート,良,7,8,8,エイカイボルト,牡4,56.0,小林凌,1:16.3,3,,38.7,13.7,5,,,,2020,35,06,01,3,4:310,4:120|6:160|7:150,4-6:700,4 → 6:1420,4-6:320|4-7:270|6-7:390,4-6-7:890,4 → 6 → 7:4320
202035060103,C2九組,,1200,ダート,良,8,2,2,トップシークレット,牝6,52.0,△塚本涼人,1:16.5,1,,39.1,37.8,8,,,,2020,35,06,01,3,4:310,4:120|6:160|7:150,4-6:700,4 → 6:1420,4-6:320|4-7:270|6-7:390,4-6-7:890,4 → 6 → 7:4320
202035060103,C2九組,,1200,ダート,良,9,5,5,アートノーブル,牝4,54.0,大坪慎,1:20.6,大,,41.7,86.1,9,,,,2020,35,06,01,3,4:310,4:120|6:160|7:150,4-6:700,4 → 6:1420,4-6:320|4-7:270|6-7:390,4-6-7:890,4 → 6 → 7:4320
202035060104,C2八組,,1200,ダート,良,1,3,3,モリノハート,牝5,54.0,木村暁,1:15.1,,,38.7,14.1,5,,,,2020,35,06,01,4,3:1410,3:420|5:180|8:680,3-5:2170,3 → 5:8280,3-5:700|3-8:1660|5-8:1480,3-5-8:10170,3 → 5 → 8:67800
202035060104,C2八組,,1200,ダート,良,2,5,5,ベルクール,牡7,56.0,阿部英俊,1:15.5,2.1/2,,38.4,4.9,3,,,,2020,35,06,01,4,3:1410,3:420|5:180|8:680,3-5:2170,3 → 5:8280,3-5:700|3-8:1660|5-8:1480,3-5-8:10170,3 → 5 → 8:67800
202035060104,C2八組,,1200,ダート,良,3,8,8,コンバットダイヤ,牝7,54.0,岩本怜,1:15.5,クビ,,38.5,26.1,7,,,,2020,35,06,01,4,3:1410,3:420|5:180|8:680,3-5:2170,3 → 5:8280,3-5:700|3-8:1660|5-8:1480,3-5-8:10170,3 → 5 → 8:67800
202035060104,C2八組,,1200,ダート,良,4,4,4,ウインダイバー,牡5,56.0,小林凌,1:15.7,3/4,,38.6,5.5,4,,,,2020,35,06,01,4,3:1410,3:420|5:180|8:680,3-5:2170,3 → 5:8280,3-5:700|3-8:1660|5-8:1480,3-5-8:10170,3 → 5 → 8:67800
202035060104,C2八組,,1200,ダート,良,5,8,9,ドーモスイマセン,牝6,54.0,菅原辰徳,1:15.9,1.1/4,,39.3,3.9,2,,,,2020,35,06,01,4,3:1410,3:420|5:180|8:680,3-5:2170,3 → 5:8280,3-5:700|3-8:1660|5-8:1480,3-5-8:10170,3 → 5 → 8:67800
202035060104,C2八組,,1200,ダート,良,6,1,1,ウインシンフォニア,牡7,54.0,△塚本涼人,1:16.4,3,,39.3,2.4,1,,,,2020,35,06,01,4,3:1410,3:420|5:180|8:680,3-5:2170,3 → 5:8280,3-5:700|3-8:1660|5-8:1480,3-5-8:10170,3 → 5 → 8:67800
202035060104,C2八組,,1200,ダート,良,7,7,7,ワンモアベット,牝5,54.0,山本政聡,1:16.8,2.1/2,,40.2,14.5,6,,,,2020,35,06,01,4,3:1410,3:420|5:180|8:680,3-5:2170,3 → 5:8280,3-5:700|3-8:1660|5-8:1480,3-5-8:10170,3 → 5 → 8:67800
202035060104,C2八組,,1200,ダート,良,8,6,6,エイシンポピュラー,牝4,54.0,大坪慎,1:16.9,3/4,,40.1,70.6,8,,,,2020,35,06,01,4,3:1410,3:420|5:180|8:680,3-5:2170,3 → 5:8280,3-5:700|3-8:1660|5-8:1480,3-5-8:10170,3 → 5 → 8:67800
202035060104,C2八組,,1200,ダート,良,9,2,2,サニージューク,牝5,54.0,南郷家全,1:17.2,2,,39.1,73.5,9,,,,2020,35,06,01,4,3:1410,3:420|5:180|8:680,3-5:2170,3 → 5:8280,3-5:700|3-8:1660|5-8:1480,3-5-8:10170,3 → 5 → 8:67800
202035060105,C2七組,,1200,ダート,良,1,2,2,ミラノボヴィッチ,牝12,54.0,鈴木祐,1:14.3,,,37.8,4.2,2,,,,2020,35,06,01,5,2:420,2:140|6:210|7:130,2-6:1550,2 → 6:3090,2-6:500|2-7:300|6-7:560,2-6-7:1320,2 → 6 → 7:10050
202035060105,C2七組,,1200,ダート,良,2,6,6,グッバイサマー,牝6,52.0,△塚本涼人,1:14.4,3/4,,38.2,8.4,5,,,,2020,35,06,01,5,2:420,2:140|6:210|7:130,2-6:1550,2 → 6:3090,2-6:500|2-7:300|6-7:560,2-6-7:1320,2 → 6 → 7:10050
202035060105,C2七組,,1200,ダート,良,3,7,7,イクヨロブロイ,牡5,56.0,高松亮,1:14.9,3,,37.0,2.5,1,,,,2020,35,06,01,5,2:420,2:140|6:210|7:130,2-6:1550,2 → 6:3090,2-6:500|2-7:300|6-7:560,2-6-7:1320,2 → 6 → 7:10050
202035060105,C2七組,,1200,ダート,良,4,8,9,ティーグローリー,セ5,56.0,阿部英俊,1:15.0,3/4,,38.3,7.7,4,,,,2020,35,06,01,5,2:420,2:140|6:210|7:130,2-6:1550,2 → 6:3090,2-6:500|2-7:300|6-7:560,2-6-7:1320,2 → 6 → 7:10050
202035060105,C2七組,,1200,ダート,良,5,3,3,ジャマイカムーン,牡7,56.0,坂口裕一,1:15.1,1/2,,38.1,4.3,3,,,,2020,35,06,01,5,2:420,2:140|6:210|7:130,2-6:1550,2 → 6:3090,2-6:500|2-7:300|6-7:560,2-6-7:1320,2 → 6 → 7:10050
