race_id,race_name,grade,距離,コース,馬場状態,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過順,上がり3F,単勝オッズ,人気,馬体重,調教師,調教タイム,年,場コード,回次,日次,レース番号,単勝払戻,複勝払戻,馬連払戻,馬単払戻,ワイド払戻,三連複払戻,三連単払戻
202130070101,2歳 未勝利,,1700,ダート,良,1,4,4,イケノギャルチャン,牝2,54.0,桑村真明,1:56.1,,,42.3,3.5,2,,,,2021,30,07,01,1,4:350,4:110|3:100,3-4:200,4 → 3:640,3-4:100|4-7:150|3-7:130,3-4-7:220,4 → 3 → 7:1380
202130070101,2歳 未勝利,,1700,ダート,良,2,3,3,ベルフリップ,牡2,54.0,服部茂史,1:57.2,5,,43.5,1.3,1,,,,2021,30,07,01,1,4:350,4:110|3:100,3-4:200,4 → 3:640,3-4:100|4-7:150|3-7:130,3-4-7:220,4 → 3 → 7:1380
202130070101,2歳 未勝利,,1700,ダート,良,3,7,7,エムオーヘイロー,牡2,54.0,落合玄太,1:57.3,1/2,,43.2,7.1,3,,,,2021,30,07,01,1,4:350,4:110|3:100,3-4:200,4 → 3:640,3-4:100|4-7:150|3-7:130,3-4-7:220,4 → 3 → 7:1380
202130070101,2歳 未勝利,,1700,ダート,良,4,1,1,リンカイテン,牝2,54.0,小野楓馬,2:01.0,大,,46.2,48.9,6,,,,2021,30,07,01,1,4:350,4:110|3:100,3-4:200,4 → 3:640,3-4:100|4-7:150|3-7:130,3-4-7:220,4 → 3 → 7:1380
202130070101,2歳 未勝利,,1700,ダート,良,5,2,2,トゥルーオーダー,牝2,54.0,亀井洋司,2:01.4,2,,46.6,80.1,7,,,,2021,30,07,01,1,4:350,4:110|3:100,3-4:200,4 → 3:640,3-4:100|4-7:150|3-7:130,3-4-7:220,4 → 3 → 7:1380
202130070101,2歳 未勝利,,1700,ダート,良,6,5,5,エイシンスマッシュ,牡2,54.0,山本咲希,2:01.7,1.1/2,,47.5,31.5,5,,,,2021,30,07,01,1,4:350,4:110|3:100,3-4:200,4 → 3:640,3-4:100|4-7:150|3-7:130,3-4-7:220,4 → 3 → 7:1380
202130070101,2歳 未勝利,,1700,ダート,良,7,6,6,ヴァンダルジャン,牝2,54.0,阿部龍,2:03.9,大,,46.1,20.5,4,,,,2021,30,07,01,1,4:350,4:110|3:100,3-4:200,4 → 3:640,3-4:100|4-7:150|3-7:130,3-4-7:220,4 → 3 → 7:1380
202130070102,2歳 未勝利,,1200,ダート,良,1,8,8,レジェンドアゲイン,牡2,54.0,亀井洋司,1:16.8,,,40.6,3.0,2,,,,2021,30,07,01,2,8:300,8:100|6:120|7:110,6-8:450,8 → 6:1110,6-8:160|7-8:240|6-7:230,6-7-8:490,8 → 6 → 7:2350
202130070102,2歳 未勝利,,1200,ダート,良,2,6,6,グレンノハナ,牝2,54.0,小野楓馬,1:17.1,1.1/2,,41.0,2.5,1,,,,2021,30,07,01,2,8:300,8:100|6:120|7:110,6-8:450,8 → 6:1110,6-8:160|7-8:240|6-7:230,6-7-8:490,8 → 6 → 7:2350
202130070102,2歳 未勝利,,1200,ダート,良,3,7,7,ノックスコースト,牡2,54.0,山本咲希,1:17.9,4,,41.4,3.5,3,,,,2021,30,07,01,2,8:300,8:100|6:120|7:110,6-8:450,8 → 6:1110,6-8:160|7-8:240|6-7:230,6-7-8:490,8 → 6 → 7:2350
202130070102,2歳 未勝利,,1200,ダート,良,4,5,5,ヌーベルアージュ,牝2,54.0,石川倭,1:18.0,1/2,,40.8,6.5,4,,,,2021,30,07,01,2,8:300,8:100|6:120|7:110,6-8:450,8 → 6:1110,6-8:160|7-8:240|6-7:230,6-7-8:490,8 → 6 → 7:2350
202130070102,2歳 未勝利,,1200,ダート,良,5,2,2,フューチャーアイ,牡2,54.0,桑村真明,1:18.7,3,,40.7,111.0,7,,,,2021,30,07,01,2,8:300,8:100|6:120|7:110,6-8:450,8 → 6:1110,6-8:160|7-8:240|6-7:230,6-7-8:490,8 → 6 → 7:2350
202130070102,2歳 未勝利,,1200,ダート,良,6,1,1,エイシンクリーオス,牡2,54.0,落合玄太,1:18.7,ハナ,,42.0,14.8,5,,,,2021,30,07,01,2,8:300,8:100|6:120|7:110,6-8:450,8 → 6:1110,6-8:160|7-8:240|6-7:230,6-7-8:490,8 → 6 → 7:2350
202130070102,2歳 未勝利,,1200,ダート,良,7,3,3,ノーズトゥテール,牡2,54.0,五十嵐冬,1:18.7,アタマ,,42.8,74.8,6,,,,2021,30,07,01,2,8:300,8:100|6:120|7:110,6-8:450,8 → 6:1110,6-8:160|7-8:240|6-7:230,6-7-8:490,8 → 6 → 7:2350
202130070102,2歳 未勝利,,1200,ダート,良,8,4,4,ドラゴンフライ,牡2,54.0,岩橋勇二,1:20.8,大,,43.3,111.0,8,,,,2021,30,07,01,2,8:300,8:100|6:120|7:110,6-8:450,8 → 6:1110,6-8:160|7-8:240|6-7:230,6-7-8:490,8 → 6 → 7:2350
202130070103,2歳 未勝利,,1000,ダート,良,1,8,11,アドマイヤガール,牝2,54.0,宮崎光行,1:03.3,,,39.2,12.3,3,,,,2021,30,07,01,3,11:1230,11:240|6:120|9:590,6-11:660,11 → 6:2250,6-11:280|9-11:1490|6-9:520,6-9-11:1780,11 → 6 → 9:21180
202130070103,2歳 未勝利,,1000,ダート,良,2,6,6,バブリーハート,牝2,54.0,阿部龍,1:04.7,7,,39.6,1.4,1,,,,2021,30,07,01,3,11:1230,11:240|6:120|9:590,6-11:660,11 → 6:2250,6-11:280|9-11:1490|6-9:520,6-9-11:1780,11 → 6 → 9:21180
202130070103,2歳 未勝利,,1000,ダート,良,3,7,9,クイーニー,牝2,54.0,小野楓馬,1:04.7,ハナ,,40.2,37.4,5,,,,2021,30,07,01,3,11:1230,11:240|6:120|9:590,6-11:660,11 → 6:2250,6-11:280|9-11:1490|6-9:520,6-9-11:1780,11 → 6 → 9:21180
202130070103,2歳 未勝利,,1000,ダート,良,4,6,7,エムオーコジーン,牡2,54.0,五十嵐冬,1:04.8,クビ,,39.1,70.6,8,,,,2021,30,07,01,3,11:1230,11:240|6:120|9:590,6-11:660,11 → 6:2250,6-11:280|9-11:1490|6-9:520,6-9-11:1780,11 → 6 → 9:21180
202130070103,2歳 未勝利,,1000,ダート,良,5,7,8,ダンシングスター,牡2,54.0,岩橋勇二,1:05.1,1.1/2,,40.6,29.5,4,,,,2021,30,07,01,3,11:1230,11:240|6:120|9:590,6-11:660,11 → 6:2250,6-11:280|9-11:1490|6-9:520,6-9-11:1780,11 → 6 → 9:21180
202130070103,2歳 未勝利,,1000,ダート,良,6,4,4,チェリーシンガー,牝2,54.0,服部茂史,1:05.2,クビ,,40.5,40.1,6,,,,2021,30,07,01,3,11:1230,11:240|6:120|9:590,6-11:660,11 → 6:2250,6-11:280|9-11:1490|6-9:520,6-9-11:1780,11 → 6 → 9:21180
202130070103,2歳 未勝利,,1000,ダート,良,7,8,10,ハーモニーキグナス,牡2,54.0,山本咲希,1:05.2,クビ,,38.9,48.5,7,,,,2021,30,07,01,3,11:1230,11:240|6:120|9:590,6-11:660,11 → 6:2250,6-11:280|9-11:1490|6-9:520,6-9-11:1780,11 → 6 → 9:21180
202130070103,2歳 未勝利,,1000,ダート,良,8,2,2,マメビックガール,牝2,54.0,落合玄太,1:05.3,1/2,,39.3,104.1,9,,,,2021,30,07,01,3,11:1230,11:240|6:120|9:590,6-11:660,11 → 6:2250,6-11:280|9-11:1490|6-9:520,6-9-11:1780,11 → 6 → 9:21180
202130070103,2歳 未勝利,,1000,ダート,良,9,3,3,マナリオ,牡2,54.0,石川倭,1:05.8,2.1/2,,40.1,2.9,2,,,,2021,30,07,01,3,11:1230,11:240|6:120|9:590,6-11:660,11 → 6:2250,6-11:280|9-11:1490|6-9:520,6-9-11:1780,11 → 6 → 9:21180
202130070103,2歳 未勝利,,1000,ダート,良,10,1,1,アラバド,牡2,54.0,黒澤愛斗,1:06.1,1.1/2,,39.6,156.7,10,,,,2021,30,07,01,3,11:1230,11:240|6:120|9:590,6-11:660,11 → 6:2250,6-11:280|9-11:1490|6-9:520,6-9-11:1780,11 → 6 → 9:21180
202130070104,JRA認定フレッシュチャレンジ競走(2歳),,1000,ダート,良,1,8,8,ホンニヨカ,牡2,54.0,小野楓馬,1:03.7,,,40.2,1.0,1,,,,2021,30,07,01,4,8:100,8:100|5:290,5-8:530,8 → 5:560,5-8:250|3-8:250|3-5:490,3-5-8:490,8 → 5 → 3:1810
202130070104,JRA認定フレッシュチャレンジ競走(2歳),,1000,ダート,良,2,5,5,フユノダイサンカク,牡2,54.0,石川倭,1:04.7,5,,39.7,23.7,4,,,,2021,30,07,01,4,8:100,8:100|5:290,5-8:530,8 → 5:560,5-8:250|3-8:250|3-5:490,3-5-8:490,8 → 5 → 3:1810
202130070104,JRA認定フレッシュチャレンジ競走(2歳),,1000,ダート,良,3,3,3,ゴフェル,牝2,54.0,阿部龍,1:05.0,1.1/2,,40.8,14.3,3,,,,2021,30,07,01,4,8:100,8:100|5:290,5-8:530,8 → 5:560,5-8:250|3-8:250|3-5:490,3-5-8:490,8 → 5 → 3:1810
202130070104,JRA認定フレッシュチャレンジ競走(2歳),,1000,ダート,良,4,6,6,ソーサレス,牝2,54.0,阪野学,1:05.5,2.1/2,,40.5,7.6,2,,,,2021,30,07,01,4,8:100,8:100|5:290,5-8:530,8 → 5:560,5-8:250|3-8:250|3-5:490,3-5-8:490,8 → 5 → 3:1810
202130070104,JRA認定フレッシュチャレンジ競走(2歳),,1000,ダート,良,5,1,1,リコーハスラー,牝2,54.0,五十嵐冬,1:05.9,2,,40.4,42.2,6,,,,2021,30,07,01,4,8:100,8:100|5:290,5-8:530,8 → 5:560,5-8:250|3-8:250|3-5:490,3-5-8:490,8 → 5 → 3:1810
202130070104,JRA認定フレッシュチャレンジ競走(2歳),,1000,ダート,良,6,7,7,スマイルパートナー,牝2,54.0,岩橋勇二,1:06.0,1/2,,42.0,54.5,7,,,,2021,30,07,01,4,8:100,8:100|5:290,5-8:530,8 → 5:560,5-8:250|3-8:250|3-5:490,3-5-8:490,8 → 5 → 3:1810
202130070104,JRA認定フレッシュチャレンジ競走(2歳),,1000,ダート,良,7,4,4,ハッコウクィーン,牝2,54.0,馬渕繁治,1:07.0,5,,43.0,25.1,5,,,,2021,30,07,01,4,8:100,8:100|5:290,5-8:530,8 → 5:560,5-8:250|3-8:250|3-5:490,3-5-8:490,8 → 5 → 3:1810
202130070105,JRA認定フレッシュチャレンジ競走(2歳),,1000,ダート,良,1,3,3,シルトプレ,牡2,54.0,石川倭,1:04.5,,,40.1,2.3,2,,,,2021,30,07,01,5,3:230,3:130|6:250|8:240,3-6:1060,3 → 6:1100,3-6:400|3-8:400|6-8:690,3-6-8:1730,3 → 6 → 8:6960
202130070105,JRA認定フレッシュチャレンジ競走(2歳),,1000,ダート,良,2,6,6,ジングルベル,牝2,54.0,落合玄太,1:04.6,1/2,,39.9,10.8,4,,,,2021,30,07,01,5,3:230,3:130|6:250|8:240,3-6:1060,3 → 6:1100,3-6:400|3-8:400|6-8:690,3-6-8:1730,3 → 6 → 8:6960
202130070105,JRA認定フレッシュチャレンジ競走(2歳),,1000,ダート,良,3,8,8,ハピコ,牝2,54.0,岩橋勇二,1:04.6,クビ,,38.9,10.9,5,,,,2021,30,07,01,5,3:230,3:130|6:250|8:240,3-6:1060,3 → 6:1100,3-6:400|3-8:400|6-8:690,3-6-8:1730,3 → 6 → 8:6960
202130070105,JRA認定フレッシュチャレンジ競走(2歳),,1000,ダート,良,4,7,7,ホワイトブルース,牝2,54.0,亀井洋司,1:04.7,クビ,,39.9,46.6,7,,,,2021,30,07,01,5,3:230,3:130|6:250|8:240,3-6:1060,3 → 6:1100,3-6:400|3-8:400|6-8:690,3-6-8:1730,3 → 6 → 8:6960
202130070105,JRA認定フレッシュチャレンジ競走(2歳),,1000,ダート,良,5,4,4,ミミコチャン,牝2,54.0,五十嵐冬,1:05.0,1.1/2,,40.2,36.8,6,,,,2021,30,07,01,5,3:230,3:130|6:250|8:240,3-6:1060,3 → 6:1100,3-6:400|3-8:400|6-8:690,3-6-8:1730,3 → 6 → 8:6960
202130070105,JRA認定フレッシュチャレンジ競走(2歳),,1000,ダート,良,6,1,1,アドミラブルエース,牡2,54.0,山本咲希,1:05.3,1.1/2,,41.2,2.2,1,,,,2021,30,07,01,5,3:230,3:130|6:250|8:240,3-6:1060,3 → 6:1100,3-6:400|3-8:400|6-8:690,3-6-8:1730,3 → 6 → 8:6960
202130070105,JRA認定フレッシュチャレンジ競走(2歳),,1000,ダート,良,7,2,2,ステインタッチ,牝2,54.0,松井伸也,1:05.9,3,,40.5,104.4,9,,,,2021,30,07,01,5,3:230,3:130|6:250|8:240,3-6:1060,3 → 6:1100,3-6:400|3-8:400|6-8:690,3-6-8:1730,3 → 6 → 8:6960
202130070105,JRA認定フレッシュチャレンジ競走(2歳),,1000,ダート,良,8,8,9,ワノンミヤビ,牝2,54.0,桑村真明,1:05.9,アタマ,,41.0,47.3,8,,,,2021,30,07,01,5,3:230,3:130|6:250|8:240,3-6:1060,3 → 6:1100,3-6:400|3-8:400|6-8:690,3-6-8:1730,3 → 6 → 8:6960
202130070105,JRA認定フレッシュチャレンジ競走(2歳),,1000,ダート,良,9,5,5,キングレジェンド,牡2,54.0,小野楓馬,1:08.5,大,,41.0,7.6,3,,,,2021,30,07,01,5,3:230,3:130|6:250|8:240,3-6:1060,3 → 6:1100,3-6:400|3-8:400|6-8:690,3-6-8:1730,3 → 6 → 8:6960
202130070106,JRA認定フレッシュチャレンジ競走(2歳),,1100,ダート,良,1,2,2,スカーレットピース,牝2,54.0,岩橋勇二,1:08.5,,,39.4,1.0,1,,,,2021,30,07,01,6,2:100,2:100|7:230|10:170,2-7:1250,2 → 7:1150,2-7:520|2-10:370|7-10:1770,2-7-10:2250,2 → 7 → 10:7390
202130070106,JRA認定フレッシュチャレンジ競走(2歳),,1100,ダート,良,2,7,7,トーケンマンボ,牝2,54.0,亀井洋司,1:11.2,大,,40.3,49.2,6,,,,2021,30,07,01,6,2:100,2:100|7:230|10:170,2-7:1250,2 → 7:1150,2-7:520|2-10:370|7-10:1770,2-7-10:2250,2 → 7 → 10:7390
202130070106,JRA認定フレッシュチャレンジ競走(2歳),,1100,ダート,良,3,8,10,シャイニングツキミ,牝2,54.0,石川倭,1:12.0,4,,41.9,23.2,3,,,,2021,30,07,01,6,2:100,2:100|7:230|10:170,2-7:1250,2 → 7:1150,2-7:520|2-10:370|7-10:1770,2-7-10:2250,2 → 7 → 10:7390
202130070106,JRA認定フレッシュチャレンジ競走(2歳),,1100,ダート,良,4,6,6,リナチャン,牝2,54.0,小野楓馬,1:12.1,1/2,,39.5,73.2,8,,,,2021,30,07,01,6,2:100,2:100|7:230|10:170,2-7:1250,2 → 7:1150,2-7:520|2-10:370|7-10:1770,2-7-10:2250,2 → 7 → 10:7390
202130070106,JRA認定フレッシュチャレンジ競走(2歳),,1100,ダート,良,5,3,3,ツーシャドー,牝2,54.0,落合玄太,1:12.4,1.1/2,,43.4,7.6,2,,,,2021,30,07,01,6,2:100,2:100|7:230|10:170,2-7:1250,2 → 7:1150,2-7:520|2-10:370|7-10:1770,2-7-10:2250,2 → 7 → 10:7390
202130070106,JRA認定フレッシュチャレンジ競走(2歳),,1100,ダート,良,6,4,4,アズールスフィア,牝2,54.0,五十嵐冬,1:12.7,1.1/2,,41.1,32.8,4,,,,2021,30,07,01,6,2:100,2:100|7:230|10:170,2-7:1250,2 → 7:1150,2-7:520|2-10:370|7-10:1770,2-7-10:2250,2 → 7 → 10:7390
202130070106,JRA認定フレッシュチャレンジ競走(2歳),,1100,ダート,良,7,7,8,ヒメコマチ,牝2,54.0,阿部龍,1:12.8,3/4,,42.3,37.1,5,,,,2021,30,07,01,6,2:100,2:100|7:230|10:170,2-7:1250,2 → 7:1150,2-7:520|2-10:370|7-10:1770,2-7-10:2250,2 → 7 → 10:7390
202130070106,JRA認定フレッシュチャレンジ競走(2歳),,1100,ダート,良,8,1,1,スカイヴィーナス,牝2,54.0,服部茂史,1:13.9,5,,43.4,56.5,7,,,,2021,30,07,01,6,2:100,2:100|7:230|10:170,2-7:1250,2 → 7:1150,2-7:520|2-10:370|7-10:1770,2-7-10:2250,2 → 7 → 10:7390
202130070106,JRA認定フレッシュチャレンジ競走(2歳),,1100,ダート,良,9,5,5,トビタマリー,牝2,54.0,坂下秀樹,1:21.4,大,,50.2,134.3,9,,,,2021,30,07,01,6,2:100,2:100|7:230|10:170,2-7:1250,2 → 7:1150,2-7:520|2-10:370|7-10:1770,2-7-10:2250,2 → 7 → 10:7390
202130070107,3歳以上 C3ー3 C4ー1,,1700,ダート,良,1,3,3,ジュンコーハク,牝3,54.0,落合玄太,1:53.4,,,41.3,1.7,1,,,,2021,30,07,01,7,3:170,3:120|1:120,1-3:220,3 → 1:390,1-3:140|3-7:160|1-7:150,1-3-7:270,3 → 1 → 7:910
202130070107,3歳以上 C3ー3 C4ー1,,1700,ダート,良,2,1,1,ソウヤミサキ,牝3,54.0,石川倭,1:53.5,3/4,,40.6,2.7,2,,,,2021,30,07,01,7,3:170,3:120|1:120,1-3:220,3 → 1:390,1-3:140|3-7:160|1-7:150,1-3-7:270,3 → 1 → 7:910
202130070107,3歳以上 C3ー3 C4ー1,,1700,ダート,良,3,7,7,フォーピンクカフェ,牝5,54.0,黒澤愛斗,1:54.2,3,,42.0,5.7,3,,,,2021,30,07,01,7,3:170,3:120|1:120,1-3:220,3 → 1:390,1-3:140|3-7:160|1-7:150,1-3-7:270,3 → 1 → 7:910
202130070107,3歳以上 C3ー3 C4ー1,,1700,ダート,良,4,4,4,インテグラル,牡9,56.0,桑村真明,1:55.1,4,,41.9,29.2,5,,,,2021,30,07,01,7,3:170,3:120|1:120,1-3:220,3 → 1:390,1-3:140|3-7:160|1-7:150,1-3-7:270,3 → 1 → 7:910
202130070107,3歳以上 C3ー3 C4ー1,,1700,ダート,良,5,5,5,コパノアーチャー,牡4,56.0,小野楓馬,1:56.1,5,,43.5,14.5,4,,,,2021,30,07,01,7,3:170,3:120|1:120,1-3:220,3 → 1:390,1-3:140|3-7:160|1-7:150,1-3-7:270,3 → 1 → 7:910
202130070107,3歳以上 C3ー3 C4ー1,,1700,ダート,良,6,6,6,スカッターガン,牡4,56.0,岩橋勇二,1:56.2,1/2,,43.0,92.7,7,,,,2021,30,07,01,7,3:170,3:120|1:120,1-3:220,3 → 1:390,1-3:140|3-7:160|1-7:150,1-3-7:270,3 → 1 → 7:910
202130070107,3歳以上 C3ー3 C4ー1,,1700,ダート,良,7,2,2,アースクインビー,牝5,54.0,阿部龍,1:58.3,大,,46.1,50.4,6,,,,2021,30,07,01,7,3:170,3:120|1:120,1-3:220,3 → 1:390,1-3:140|3-7:160|1-7:150,1-3-7:270,3 → 1 → 7:910
202130070108,3歳以上 C3ー3 C4ー1,,1200,ダート,良,1,5,5,ナインゲーツ,牡3,56.0,阿部龍,1:17.0,,,40.0,10.9,3,,,,2021,30,07,01,8,5:1090,5:190|1:580|9:160,1-5:14120,5 → 1:29040,1-5:3020|5-9:470|1-9:1720,1-5-9:14910,5 → 1 → 9:139690
202130070108,3歳以上 C3ー3 C4ー1,,1200,ダート,良,2,1,1,ユウユウスターリー,牝3,54.0,松井伸也,1:17.4,2,,41.5,60.6,5,,,,2021,30,07,01,8,5:1090,5:190|1:580|9:160,1-5:14120,5 → 1:29040,1-5:3020|5-9:470|1-9:1720,1-5-9:14910,5 → 1 → 9:139690
