race_id,race_name,grade,距離,コース,馬場状態,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過順,上がり3F,単勝オッズ,人気,馬体重,調教師,調教タイム,年,場コード,回次,日次,レース番号,単勝払戻,複勝払戻,馬連払戻,馬単払戻,ワイド払戻,三連複払戻,三連単払戻
202343020601,3歳四五,,1500,ダート,良,1,7,7,エムティソレイユ,牝3,54.0,和田譲治,1:42.8,,,40.3,34.6,6,,,,2023,43,02,06,1,7:3460,7:550|2:110,2-7:1230,7 → 2:4580,2-7:260|5-7:1640|2-5:520,2-5-7:2930,7 → 2 → 5:27400
202343020601,3歳四五,,1500,ダート,良,2,2,2,カプアーノ,牝3,54.0,笹川翼,1:42.8,ハナ,,40.5,1.2,1,,,,2023,43,02,06,1,7:3460,7:550|2:110,2-7:1230,7 → 2:4580,2-7:260|5-7:1640|2-5:520,2-5-7:2930,7 → 2 → 5:27400
202343020601,3歳四五,,1500,ダート,良,3,5,5,セザンディーヴァ,牝3,54.0,小杉亮,1:43.5,3,,40.2,29.6,5,,,,2023,43,02,06,1,7:3460,7:550|2:110,2-7:1230,7 → 2:4580,2-7:260|5-7:1640|2-5:520,2-5-7:2930,7 → 2 → 5:27400
202343020601,3歳四五,,1500,ダート,良,4,4,4,ノンリミタシオン,牡3,56.0,藤本現暉,1:43.5,クビ,,41.1,16.5,3,,,,2023,43,02,06,1,7:3460,7:550|2:110,2-7:1230,7 → 2:4580,2-7:260|5-7:1640|2-5:520,2-5-7:2930,7 → 2 → 5:27400
202343020601,3歳四五,,1500,ダート,良,5,1,1,トゥーナミラクル,牡3,53.0,▲木間塚龍,1:43.7,1,,41.1,27.1,4,,,,2023,43,02,06,1,7:3460,7:550|2:110,2-7:1230,7 → 2:4580,2-7:260|5-7:1640|2-5:520,2-5-7:2930,7 → 2 → 5:27400
202343020601,3歳四五,,1500,ダート,良,6,3,3,ジョイルミナス,牝3,54.0,西村栄喜,1:44.0,1.1/2,,41.2,3.3,2,,,,2023,43,02,06,1,7:3460,7:550|2:110,2-7:1230,7 → 2:4580,2-7:260|5-7:1640|2-5:520,2-5-7:2930,7 → 2 → 5:27400
202343020602,3歳四五,,1200,ダート,良,1,7,8,ワンダーランド,牡3,56.0,笹川翼,1:17.5,,,38.8,1.3,1,,,,2023,43,02,06,2,8:130,8:100|5:120|7:150,5-8:220,8 → 5:310,5-8:140|7-8:280|5-7:350,5-7-8:680,8 → 5 → 7:1450
202343020602,3歳四五,,1200,ダート,良,2,5,5,マニエジェニー,牝3,54.0,御神本訓,1:18.2,3,,39.3,4.9,2,,,,2023,43,02,06,2,8:130,8:100|5:120|7:150,5-8:220,8 → 5:310,5-8:140|7-8:280|5-7:350,5-7-8:680,8 → 5 → 7:1450
202343020602,3歳四五,,1200,ダート,良,3,6,7,リュウノラプター,牡3,56.0,矢野貴之,1:18.4,1.1/2,,40.0,10.0,3,,,,2023,43,02,06,2,8:130,8:100|5:120|7:150,5-8:220,8 → 5:310,5-8:140|7-8:280|5-7:350,5-7-8:680,8 → 5 → 7:1450
202343020602,3歳四五,,1200,ダート,良,4,8,10,ストレートアクター,牝3,54.0,山崎誠士,1:18.5,クビ,,39.4,27.5,6,,,,2023,43,02,06,2,8:130,8:100|5:120|7:150,5-8:220,8 → 5:310,5-8:140|7-8:280|5-7:350,5-7-8:680,8 → 5 → 7:1450
