race_id,race_name,grade,距離,コース,馬場状態,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過順,上がり3F,単勝オッズ,人気,馬体重,年,場コード,回次,日次,レース番号,単勝払戻,複勝払戻,馬連払戻,馬単払戻,ワイド払戻,三連複払戻,三連単払戻
202001010101,,,1800,芝,良,1,6,6,ウインルーア,牝2,54,横山武史,1:49.7,,5-5-3-3,35.6,16.0,3,438(+4),2020,01,01,01,01,6:1600,6:490|2:130,2 - 6:1410,6 → 2:3920,2 - 6:150|3 - 6:170|2 - 3:110,2 - 3 - 6:240,6 → 2 → 3:5180
202001010101,,,1800,芝,良,2,2,2,アークライト,牡2,54,ルメール,1:50.0,1.3/4,3-3-4-3,35.8,1.9,2,510(0),2020,01,01,01,01,6:1600,6:490|2:130,2 - 6:1410,6 → 2:3920,2 - 6:150|3 - 6:170|2 - 3:110,2 - 3 - 6:240,6 → 2 → 3:5180
202001010101,,,1800,芝,良,3,3,3,ギャラントウォリア,牡2,54,池添謙一,1:50.1,1/2,2-2-2-2,36.2,1.8,1,482(-6),2020,01,01,01,01,6:1600,6:490|2:130,2 - 6:1410,6 → 2:3920,2 - 6:150|3 - 6:170|2 - 3:110,2 - 3 - 6:240,6 → 2 → 3:5180
202001010101,,,1800,芝,良,4,1,1,ジュンブーケ,牝2,52,亀田温心,1:50.5,2.1/2,1-1-1-1,36.7,22.2,4,442(0),2020,01,01,01,01,6:1600,6:490|2:130,2 - 6:1410,6 → 2:3920,2 - 6:150|3 - 6:170|2 - 3:110,2 - 3 - 6:240,6 → 2 → 3:5180
202001010101,,,1800,芝,良,5,4,4,キタノマンゲツ,牡2,54,藤岡康太,1:51.0,3,6-6-5-5,36.6,55.7,5,426(-8),2020,01,01,01,01,6:1600,6:490|2:130,2 - 6:1410,6 → 2:3920,2 - 6:150|3 - 6:170|2 - 3:110,2 - 3 - 6:240,6 → 2 → 3:5180
202001010101,,,1800,芝,良,6,5,5,アイフレンズ,牝2,54,黛弘人,1:52.7,大,3-3-6-6,38.0,73.9,6,426(-2),2020,01,01,01,01,6:1600,6:490|2:130,2 - 6:1410,6 → 2:3920,2 - 6:150|3 - 6:170|2 - 3:110,2 - 3 - 6:240,6 → 2 → 3:5180
202001010102,,,1700,ダート,良,1,3,4,バトルピアサー,牝3,54,川島信二,1:46.2,,1-1-1-1,39.0,2.7,1,406(-2),2020,01,01,01,02,4:270,4:130|14:170|13:300,4 - 14:830,4 → 14:1190,4 - 14:300|4 - 13:700|13 - 14:1030,4 - 13 - 14:3030,4 → 14 → 13:10200
202001010102,,,1700,ダート,良,2,8,14,バーミーズ,牝3,54,丹内祐次,1:46.9,4,3-2-2-2,39.6,6.3,3,456(0),2020,01,01,01,02,4:270,4:130|14:170|13:300,4 - 14:830,4 → 14:1190,4 - 14:300|4 - 13:700|13 - 14:1030,4 - 13 - 14:3030,4 → 14 → 13:10200
202001010102,,,1700,ダート,良,3,8,13,ノーブルローズ,牝3,54,大野拓弥,1:47.0,1/2,14-14-11-5,38.8,19.1,8,446(-2),2020,01,01,01,02,4:270,4:130|14:170|13:300,4 - 14:830,4 → 14:1190,4 - 14:300|4 - 13:700|13 - 14:1030,4 - 13 - 14:3030,4 → 14 → 13:10200
202001010102,,,1700,ダート,良,4,4,6,グッドラックスター,牝3,54,荻野琢真,1:47.1,1/2,5-5-8-8,39.1,3.9,2,434(-6),2020,01,01,01,02,4:270,4:130|14:170|13:300,4 - 14:830,4 → 14:1190,4 - 14:300|4 - 13:700|13 - 14:1030,4 - 13 - 14:3030,4 → 14 → 13:10200
