race_id,race_name,grade,距離,コース,馬場状態,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過順,上がり3F,単勝オッズ,人気,馬体重,調教師,調教タイム,年,場コード,回次,日次,レース番号,単勝払戻,複勝払戻,馬連払戻,馬単払戻,ワイド払戻,三連複払戻,三連単払戻
202405010301,,,1400,ダート,良,1,4,8,カピリナ,牝3,55,戸崎圭太,1:26.8,,2-2,36.5,2.5,1,472(+4),田島俊明,,2024,05,01,03,01,8:250,8:130|16:730|12:170,8 - 16:5800,8 → 16:7640,8 - 16:1230|8 - 12:280|12 - 16:1920,8 - 12 - 16:7510,8 → 16 → 12:35940
202405010301,,,1400,ダート,良,2,8,16,エリカポラリス,牝3,52,小林勝太,1:28.9,大,3-3,38.4,50.8,8,442(+2),伊藤圭三,,2024,05,01,03,01,8:250,8:130|16:730|12:170,8 - 16:5800,8 → 16:7640,8 - 16:1230|8 - 12:280|12 - 16:1920,8 - 12 - 16:7510,8 → 16 → 12:35940
202405010301,,,1400,ダート,良,3,6,12,セイウンチドリ,牝3,55,三浦皇成,1:28.9,アタマ,5-4,38.3,6.5,4,444(-2),村田一誠,,2024,05,01,03,01,8:250,8:130|16:730|12:170,8 - 16:5800,8 → 16:7640,8 - 16:1230|8 - 12:280|12 - 16:1920,8 - 12 - 16:7510,8 → 16 → 12:35940
202405010301,,,1400,ダート,良,4,8,15,マンウォル,牝3,55,横山和生,1:29.0,3/4,6-7,37.8,4.7,3,436(+2),菊沢隆徳,,2024,05,01,03,01,8:250,8:130|16:730|12:170,8 - 16:5800,8 → 16:7640,8 - 16:1230|8 - 12:280|12 - 16:1920,8 - 12 - 16:7510,8 → 16 → 12:35940
202405010301,,,1400,ダート,良,5,7,14,サンセットカラー,牝3,54,永野猛蔵,1:29.1,1/2,6-6,38.2,410.9,13,418(+10),土田稔,,2024,05,01,03,01,8:250,8:130|16:730|12:170,8 - 16:5800,8 → 16:7640,8 - 16:1230|8 - 12:280|12 - 16:1920,8 - 12 - 16:7510,8 → 16 → 12:35940
202405010301,,,1400,ダート,良,6,2,3,モスオーキッド,牝3,55,松岡正海,1:29.2,クビ,16-16,36.9,35.0,7,414(-2),堀内岳志,,2024,05,01,03,01,8:250,8:130|16:730|12:170,8 - 16:5800,8 → 16:7640,8 - 16:1230|8 - 12:280|12 - 16:1920,8 - 12 - 16:7510,8 → 16 → 12:35940
202405010301,,,1400,ダート,良,7,6,11,ハーツケリー,牝3,55,田辺裕信,1:29.3,1,11-8,37.8,53.8,9,468(-2),菊川正達,,2024,05,01,03,01,8:250,8:130|16:730|12:170,8 - 16:5800,8 → 16:7640,8 - 16:1230|8 - 12:280|12 - 16:1920,8 - 12 - 16:7510,8 → 16 → 12:35940
202405010301,,,1400,ダート,良,8,3,5,フリージングフォグ,牝3,55,横山武史,1:29.7,2,1-1,39.4,3.7,2,444(0),岩戸孝樹,,2024,05,01,03,01,8:250,8:130|16:730|12:170,8 - 16:5800,8 → 16:7640,8 - 16:1230|8 - 12:280|12 - 16:1920,8 - 12 - 16:7510,8 → 16 → 12:35940
202405010301,,,1400,ダート,良,9,5,10,メイシャローナ,牝3,54,原優介,1:29.8,3/4,14-14,37.7,161.3,11,456(0),大竹正博,,2024,05,01,03,01,8:250,8:130|16:730|12:170,8 - 16:5800,8 → 16:7640,8 - 16:1230|8 - 12:280|12 - 16:1920,8 - 12 - 16:7510,8 → 16 → 12:35940
202405010301,,,1400,ダート,良,10,7,13,フクチャンフクメイ,牝3,55,西村淳也,1:29.8,クビ,9-8,38.3,23.3,6,468(+2),加藤征弘,,2024,05,01,03,01,8:250,8:130|16:730|12:170,8 - 16:5800,8 → 16:7640,8 - 16:1230|8 - 12:280|12 - 16:1920,8 - 12 - 16:7510,8 → 16 → 12:35940
