race_id,race_name,grade,距離,コース,馬場状態,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過順,上がり3F,単勝オッズ,人気,馬体重,年,場コード,回次,日次,レース番号,単勝払戻,複勝払戻,馬連払戻,馬単払戻,ワイド払戻,三連複払戻,三連単払戻
201506050101,,,1200,ダート,良,1,3,6,ギンゴー,牡2,55,西村太一,1:12.9,,1-1,38.0,6.9,4,482(+2),2015,06,05,01,01,6:690,6:180|16:110|9:290,6 - 16:830,6 → 16:1880,6 - 16:370|6 - 9:1230|9 - 16:610,6 - 9 - 16:3390,6 → 16 → 9:17920
201506050101,,,1200,ダート,良,2,8,16,シゲルヒラマサ,牡2,55,江田照男,1:13.2,2,5-4,37.9,2.4,1,468(+2),2015,06,05,01,01,6:690,6:180|16:110|9:290,6 - 16:830,6 → 16:1880,6 - 16:370|6 - 9:1230|9 - 16:610,6 - 9 - 16:3390,6 → 16 → 9:17920
201506050101,,,1200,ダート,良,3,5,9,カンタベリーマイン,牡2,55,北村宏司,1:13.4,1,2-2,38.3,14.1,6,450(+2),2015,06,05,01,01,6:690,6:180|16:110|9:290,6 - 16:830,6 → 16:1880,6 - 16:370|6 - 9:1230|9 - 16:610,6 - 9 - 16:3390,6 → 16 → 9:17920
201506050101,,,1200,ダート,良,4,1,2,イデアオブダンディ,牡2,55,丸田恭介,1:13.6,1.1/2,13-8,37.7,87.2,11,460(0),2015,06,05,01,01,6:690,6:180|16:110|9:290,6 - 16:830,6 → 16:1880,6 - 16:370|6 - 9:1230|9 - 16:610,6 - 9 - 16:3390,6 → 16 → 9:17920
201506050101,,,1200,ダート,良,5,8,15,デルマジロキチ,牡2,55,横山和生,1:13.7,3/4,12-11,38.0,11.9,5,448(0),2015,06,05,01,01,6:690,6:180|16:110|9:290,6 - 16:830,6 → 16:1880,6 - 16:370|6 - 9:1230|9 - 16:610,6 - 9 - 16:3390,6 → 16 → 9:17920
201506050101,,,1200,ダート,良,6,2,3,メイショウトビザル,牡2,55,内田博幸,1:13.8,1/2,7-5,38.3,5.7,3,480(-2),2015,06,05,01,01,6:690,6:180|16:110|9:290,6 - 16:830,6 → 16:1880,6 - 16:370|6 - 9:1230|9 - 16:610,6 - 9 - 16:3390,6 → 16 → 9:17920
201506050101,,,1200,ダート,良,7,3,5,ウィンディ,牡2,55,柴田善臣,1:14.0,1,5-5,38.7,15.9,7,434(-10),2015,06,05,01,01,6:690,6:180|16:110|9:290,6 - 16:830,6 → 16:1880,6 - 16:370|6 - 9:1230|9 - 16:610,6 - 9 - 16:3390,6 → 16 → 9:17920
201506050101,,,1200,ダート,良,8,5,10,ラブジェネラル,牡2,55,横山典弘,1:14.1,1/2,10-9,38.5,5.6,2,478(+4),2015,06,05,01,01,6:690,6:180|16:110|9:290,6 - 16:830,6 → 16:1880,6 - 16:370|6 - 9:1230|9 - 16:610,6 - 9 - 16:3390,6 → 16 → 9:17920
201506050101,,,1200,ダート,良,9,6,12,クラウンネロ,牡2,55,三浦皇成,1:14.2,1/2,7-7,38.7,29.1,9,462(+6),2015,06,05,01,01,6:690,6:180|16:110|9:290,6 - 16:830,6 → 16:1880,6 - 16:370|6 - 9:1230|9 - 16:610,6 - 9 - 16:3390,6 → 16 → 9:17920
201506050101,,,1200,ダート,良,10,1,1,ネイチャーポイント,牡2,55,丸山元気,1:14.4,1.1/2,2-2,39.2,42.7,10,496(+6),2015,06,05,01,01,6:690,6:180|16:110|9:290,6 - 16:830,6 → 16:1880,6 - 16:370|6 - 9:1230|9 - 16:610,6 - 9 - 16:3390,6 → 16 → 9:17920
201506050101,,,1200,ダート,良,11,7,13,ドラゴンイモン,牡2,55,二本柳壮,1:14.5,1/2,10-11,38.9,263.9,13,470(+18),2015,06,05,01,01,6:690,6:180|16:110|9:290,6 - 16:830,6 → 16:1880,6 - 16:370|6 - 9:1230|9 - 16:610,6 - 9 - 16:3390,6 → 16 → 9:17920
201506050101,,,1200,ダート,良,12,7,14,ルビーアゲン,牝2,54,杉原誠人,1:14.8,2,7-9,39.3,373.9,16,444(-4),2015,06,05,01,01,6:690,6:180|16:110|9:290,6 - 16:830,6 → 16:1880,6 - 16:370|6 - 9:1230|9 - 16:610,6 - 9 - 16:3390,6 → 16 → 9:17920
201506050101,,,1200,ダート,良,13,4,7,ニッポンイチ,牡2,52,伴啓太,1:15.4,3.1/2,15-15,39.3,342.3,15,458(+14),2015,06,05,01,01,6:690,6:180|16:110|9:290,6 - 16:830,6 → 16:1880,6 - 16:370|6 - 9:1230|9 - 16:610,6 - 9 - 16:3390,6 → 16 → 9:17920
201506050101,,,1200,ダート,良,14,2,4,ミヤコノアバランチ,牡2,55,田中勝春,1:15.5,1/2,15-14,39.4,25.6,8,472(0),2015,06,05,01,01,6:690,6:180|16:110|9:290,6 - 16:830,6 → 16:1880,6 - 16:370|6 - 9:1230|9 - 16:610,6 - 9 - 16:3390,6 → 16 → 9:17920
201506050101,,,1200,ダート,良,15,6,11,セトノチェーサー,牡2,52,井上敏樹,1:16.3,5,13-15,40.4,295.6,14,470(-2),2015,06,05,01,01,6:690,6:180|16:110|9:290,6 - 16:830,6 → 16:1880,6 - 16:370|6 - 9:1230|9 - 16:610,6 - 9 - 16:3390,6 → 16 → 9:17920
201506050101,,,1200,ダート,良,16,4,8,ラブユーモア,牝2,54,嘉藤貴行,1:19.4,大,2-11,44.3,255.9,12,444(+6),2015,06,05,01,01,6:690,6:180|16:110|9:290,6 - 16:830,6 → 16:1880,6 - 16:370|6 - 9:1230|9 - 16:610,6 - 9 - 16:3390,6 → 16 → 9:17920
201506050102,,,1800,ダート,良,1,8,15,ダイワチャーチル,牡2,55,北村宏司,1:56.1,,12-12-8-6,39.2,5.9,2,502(+4),2015,06,05,01,02,15:590,15:170|12:110|9:250,12 - 15:720,15 → 12:1670,12 - 15:310|9 - 15:1090|9 - 12:450,9 - 12 - 15:2110,15 → 12 → 9:11060
