race_id,race_name,grade,距離,コース,馬場状態,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過順,上がり3F,単勝オッズ,人気,馬体重,調教師,調教タイム,年,場コード,回次,日次,レース番号,単勝払戻,複勝払戻,馬連払戻,馬単払戻,ワイド払戻,三連複払戻,三連単払戻
202535090101,C2,,1000,ダート,良,1,8,11,タイシロンブレード,牡6,56.0,山本政聡,1:01.2,,,37.0,3.1,1,,,,2025,35,09,01,1,11:310,11:160|9:230|2:210,9-11:1220,11 → 9:2140,9-11:540|2-11:440|2-9:770,2-9-11:2080,11 → 9 → 2:10760
202535090101,C2,,1000,ダート,良,2,7,9,フエルテテソーロ,牝5,54.0,大坪慎,1:01.6,2.1/2,,38.2,8.4,4,,,,2025,35,09,01,1,11:310,11:160|9:230|2:210,9-11:1220,11 → 9:2140,9-11:540|2-11:440|2-9:770,2-9-11:2080,11 → 9 → 2:10760
202535090101,C2,,1000,ダート,良,3,2,2,フークレグルス,牡5,54.0,関本玲花,1:01.8,1.1/4,,37.2,8.5,5,,,,2025,35,09,01,1,11:310,11:160|9:230|2:210,9-11:1220,11 → 9:2140,9-11:540|2-11:440|2-9:770,2-9-11:2080,11 → 9 → 2:10760
202535090101,C2,,1000,ダート,良,4,1,1,レイフォール,牡5,54.0,△坂井瑛音,1:02.3,3,,37.7,5.6,3,,,,2025,35,09,01,1,11:310,11:160|9:230|2:210,9-11:1220,11 → 9:2140,9-11:540|2-11:440|2-9:770,2-9-11:2080,11 → 9 → 2:10760
202535090101,C2,,1000,ダート,良,5,6,7,カルストンデライト,牝7,54.0,菅原辰徳,1:02.3,ハナ,,37.6,13.7,7,,,,2025,35,09,01,1,11:310,11:160|9:230|2:210,9-11:1220,11 → 9:2140,9-11:540|2-11:440|2-9:770,2-9-11:2080,11 → 9 → 2:10760
202535090101,C2,,1000,ダート,良,6,6,8,ベニノエンゼル,牝8,54.0,佐々木志,1:02.3,アタマ,,37.2,66.2,10,,,,2025,35,09,01,1,11:310,11:160|9:230|2:210,9-11:1220,11 → 9:2140,9-11:540|2-11:440|2-9:770,2-9-11:2080,11 → 9 → 2:10760
202535090101,C2,,1000,ダート,良,7,7,10,ヤカンヒコウ,牝5,54.0,山本聡哉,1:02.9,4,,38.8,3.7,2,,,,2025,35,09,01,1,11:310,11:160|9:230|2:210,9-11:1220,11 → 9:2140,9-11:540|2-11:440|2-9:770,2-9-11:2080,11 → 9 → 2:10760
202535090101,C2,,1000,ダート,良,8,5,5,リスクテイカー,牝5,54.0,塚本涼人,1:03.1,3/4,,37.7,46.1,9,,,,2025,35,09,01,1,11:310,11:160|9:230|2:210,9-11:1220,11 → 9:2140,9-11:540|2-11:440|2-9:770,2-9-11:2080,11 → 9 → 2:10760
202535090101,C2,,1000,ダート,良,9,5,6,ゲストプリンシパル,牡7,56.0,小林凌,1:03.3,3/4,,39.0,72.4,11,,,,2025,35,09,01,1,11:310,11:160|9:230|2:210,9-11:1220,11 → 9:2140,9-11:540|2-11:440|2-9:770,2-9-11:2080,11 → 9 → 2:10760
202535090101,C2,,1000,ダート,良,10,8,12,プエラリアチェコ,牝4,54.0,鈴木祐,1:03.4,1/2,,39.8,25.3,8,,,,2025,35,09,01,1,11:310,11:160|9:230|2:210,9-11:1220,11 → 9:2140,9-11:540|2-11:440|2-9:770,2-9-11:2080,11 → 9 → 2:10760
