race_id,race_name,grade,距離,コース,馬場状態,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過順,上がり3F,単勝オッズ,人気,馬体重,年,場コード,回次,日次,レース番号,単勝払戻,複勝払戻,馬連払戻,馬単払戻,ワイド払戻,三連複払戻,三連単払戻
201906020301,,,1800,ダート,稍重,1,2,3,カフェプリンス,牡3,56,田辺裕信,1:56.2,,1-1-1-1,41.1,15.6,4,506(0),2019,06,02,03,01,3:1560,3:560|16:840|11:590,3 - 16:12500,3 → 16:26550,3 - 16:1960|3 - 11:1400|11 - 16:2410,3 - 11 - 16:27650,3 → 16 → 11:225680
201906020301,,,1800,ダート,稍重,2,8,16,アイヅリュウコ,牡3,56,杉原誠人,1:56.5,2,13-14-13-10,39.5,22.8,7,472(-2),2019,06,02,03,01,3:1560,3:560|16:840|11:590,3 - 16:12500,3 → 16:26550,3 - 16:1960|3 - 11:1400|11 - 16:2410,3 - 11 - 16:27650,3 → 16 → 11:225680
201906020301,,,1800,ダート,稍重,3,6,11,アペタイザー,牡3,56,大野拓弥,1:56.6,1/2,3-3-2-2,41.3,9.8,3,514(+12),2019,06,02,03,01,3:1560,3:560|16:840|11:590,3 - 16:12500,3 → 16:26550,3 - 16:1960|3 - 11:1400|11 - 16:2410,3 - 11 - 16:27650,3 → 16 → 11:225680
201906020301,,,1800,ダート,稍重,4,1,1,サクラザチェンジ,牡3,56,柴田大知,1:57.2,3.1/2,7-7-5-5,41.5,22.7,6,478(+6),2019,06,02,03,01,3:1560,3:560|16:840|11:590,3 - 16:12500,3 → 16:26550,3 - 16:1960|3 - 11:1400|11 - 16:2410,3 - 11 - 16:27650,3 → 16 → 11:225680
201906020301,,,1800,ダート,稍重,5,4,8,サンニューヨーカー,牡3,56,松岡正海,1:57.7,3,13-13-11-7,40.9,67.1,9,532(-18),2019,06,02,03,01,3:1560,3:560|16:840|11:590,3 - 16:12500,3 → 16:26550,3 - 16:1960|3 - 11:1400|11 - 16:2410,3 - 11 - 16:27650,3 → 16 → 11:225680
201906020301,,,1800,ダート,稍重,6,3,6,ノワールムーティエ,牡3,56,ルメール,1:57.7,クビ,2-2-2-2,42.5,3.0,2,510(-4),2019,06,02,03,01,3:1560,3:560|16:840|11:590,3 - 16:12500,3 → 16:26550,3 - 16:1960|3 - 11:1400|11 - 16:2410,3 - 11 - 16:27650,3 → 16 → 11:225680
201906020301,,,1800,ダート,稍重,7,1,2,フィールオーケー,牡3,55,武藤雅,1:57.7,ハナ,16-16-16-14,39.9,198.7,12,486(-10),2019,06,02,03,01,3:1560,3:560|16:840|11:590,3 - 16:12500,3 → 16:26550,3 - 16:1960|3 - 11:1400|11 - 16:2410,3 - 11 - 16:27650,3 → 16 → 11:225680
201906020301,,,1800,ダート,稍重,8,7,14,パワーリンク,牡3,56,江田照男,1:58.0,1.3/4,4-5-6-6,42.2,245.7,14,504(-6),2019,06,02,03,01,3:1560,3:560|16:840|11:590,3 - 16:12500,3 → 16:26550,3 - 16:1960|3 - 11:1400|11 - 16:2410,3 - 11 - 16:27650,3 → 16 → 11:225680
201906020301,,,1800,ダート,稍重,9,8,15,ヤシャジン,牡3,53,大塚海渡,2:02.1,大,9-9-8-12,45.5,337.7,15,538(+2),2019,06,02,03,01,3:1560,3:560|16:840|11:590,3 - 16:12500,3 → 16:26550,3 - 16:1960|3 - 11:1400|11 - 16:2410,3 - 11 - 16:27650,3 → 16 → 11:225680
201906020301,,,1800,ダート,稍重,10,4,7,ショウナンランナー,牡3,56,戸崎圭太,2:02.7,3.1/2,15-15-14-13,45.4,21.7,5,494(0),2019,06,02,03,01,3:1560,3:560|16:840|11:590,3 - 16:12500,3 → 16:26550,3 - 16:1960|3 - 11:1400|11 - 16:2410,3 - 11 - 16:27650,3 → 16 → 11:225680
201906020301,,,1800,ダート,稍重,11,5,10,タマブラックパール,牝3,54,津村明秀,2:02.8,1/2,11-12-8-9,46.2,32.0,8,492(-4),2019,06,02,03,01,3:1560,3:560|16:840|11:590,3 - 16:12500,3 → 16:26550,3 - 16:1960|3 - 11:1400|11 - 16:2410,3 - 11 - 16:27650,3 → 16 → 11:225680
201906020301,,,1800,ダート,稍重,12,6,12,フィストバンプ,牡3,56,蛯名正義,2:03.4,3.1/2,10-9-11-7,46.6,95.4,10,482(-2),2019,06,02,03,01,3:1560,3:560|16:840|11:590,3 - 16:12500,3 → 16:26550,3 - 16:1960|3 - 11:1400|11 - 16:2410,3 - 11 - 16:27650,3 → 16 → 11:225680
201906020301,,,1800,ダート,稍重,13,2,4,アイマックス,牡3,56,五十嵐冬,2:05.3,大,11-9-15-16,47.8,353.0,16,438(-2),2019,06,02,03,01,3:1560,3:560|16:840|11:590,3 - 16:12500,3 → 16:26550,3 - 16:1960|3 - 11:1400|11 - 16:2410,3 - 11 - 16:27650,3 → 16 → 11:225680
