race_id,race_name,grade,距離,コース,馬場状態,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過順,上がり3F,単勝オッズ,人気,馬体重,調教師,調教タイム,年,場コード,回次,日次,レース番号,単勝払戻,複勝払戻,馬連払戻,馬単払戻,ワイド払戻,三連複払戻,三連単払戻
202344030601,3歳31.5,,1400,ダート,良,1,4,4,ビーチユーミング,牡3,56.0,和田譲治,1:29.1,,,38.0,4.4,3,,,,2023,44,03,06,1,4:440,4:120|2:120|10:110,2-4:630,4 → 2:1640,2-4:230|4-10:200|2-10:210,2-4-10:570,4 → 2 → 10:4300
202344030601,3歳31.5,,1400,ダート,良,2,2,2,ハバナモヒート,牡3,56.0,瀬川将輝,1:29.3,1,,38.5,4.4,2,,,,2023,44,03,06,1,4:440,4:120|2:120|10:110,2-4:630,4 → 2:1640,2-4:230|4-10:200|2-10:210,2-4-10:570,4 → 2 → 10:4300
202344030601,3歳31.5,,1400,ダート,良,3,8,10,ポッドウィズダム,牡3,56.0,矢野貴之,1:29.4,1/2,,38.5,2.0,1,,,,2023,44,03,06,1,4:440,4:120|2:120|10:110,2-4:630,4 → 2:1640,2-4:230|4-10:200|2-10:210,2-4-10:570,4 → 2 → 10:4300
202344030601,3歳31.5,,1400,ダート,良,4,6,7,ビッグワン,牡3,53.0,▲大木天翔,1:31.2,9,,40.3,10.8,4,,,,2023,44,03,06,1,4:440,4:120|2:120|10:110,2-4:630,4 → 2:1640,2-4:230|4-10:200|2-10:210,2-4-10:570,4 → 2 → 10:4300
202344030601,3歳31.5,,1400,ダート,良,5,1,1,タカイチタルマエ,牡3,56.0,岡村健司,1:31.4,1.1/4,,39.9,73.7,8,,,,2023,44,03,06,1,4:440,4:120|2:120|10:110,2-4:630,4 → 2:1640,2-4:230|4-10:200|2-10:210,2-4-10:570,4 → 2 → 10:4300
202344030601,3歳31.5,,1400,ダート,良,6,3,3,キバルエース,牡3,56.0,的場文男,1:31.6,3/4,,39.0,11.9,6,,,,2023,44,03,06,1,4:440,4:120|2:120|10:110,2-4:630,4 → 2:1640,2-4:230|4-10:200|2-10:210,2-4-10:570,4 → 2 → 10:4300
202344030601,3歳31.5,,1400,ダート,良,7,8,11,ラブリーハルアキ,牡3,56.0,安藤洋一,1:31.6,クビ,,40.4,36.8,7,,,,2023,44,03,06,1,4:440,4:120|2:120|10:110,2-4:630,4 → 2:1640,2-4:230|4-10:200|2-10:210,2-4-10:570,4 → 2 → 10:4300
202344030601,3歳31.5,,1400,ダート,良,8,5,5,ビッグナアシタ,セ3,55.0,☆新原周馬,1:31.9,1.1/2,,39.7,137.1,10,,,,2023,44,03,06,1,4:440,4:120|2:120|10:110,2-4:630,4 → 2:1640,2-4:230|4-10:200|2-10:210,2-4-10:570,4 → 2 → 10:4300
202344030601,3歳31.5,,1400,ダート,良,9,7,8,プライムレコード,牡3,56.0,藤田凌,1:31.9,アタマ,,39.3,11.6,5,,,,2023,44,03,06,1,4:440,4:120|2:120|10:110,2-4:630,4 → 2:1640,2-4:230|4-10:200|2-10:210,2-4-10:570,4 → 2 → 10:4300
202344030601,3歳31.5,,1400,ダート,良,10,6,6,マッチャンファイト,牡3,56.0,石川駿介,1:32.2,1.1/2,,40.6,116.4,9,,,,2023,44,03,06,1,4:440,4:120|2:120|10:110,2-4:630,4 → 2:1640,2-4:230|4-10:200|2-10:210,2-4-10:570,4 → 2 → 10:4300
202344030601,3歳31.5,,1400,ダート,良,11,7,9,ミワテツニゴー,牡3,53.0,▲谷内貫太,1:34.8,大,,42.3,337.0,11,,,,2023,44,03,06,1,4:440,4:120|2:120|10:110,2-4:630,4 → 2:1640,2-4:230|4-10:200|2-10:210,2-4-10:570,4 → 2 → 10:4300
202344030602,3歳31.5,,1200,ダート,良,1,6,9,クレールジャック,牡3,56.0,吉井章,1:15.3,,,38.6,3.9,2,,,,2023,44,03,06,2,9:390,9:180|13:570|2:510,9-13:6580,9 → 13:10330,9-13:2420|2-9:1000|2-13:3790,2-9-13:20650,9 → 13 → 2:116590
202344030602,3歳31.5,,1200,ダート,良,2,8,13,ジョーアラモード,牡3,56.0,江里口裕,1:15.4,3/4,,37.4,24.6,9,,,,2023,44,03,06,2,9:390,9:180|13:570|2:510,9-13:6580,9 → 13:10330,9-13:2420|2-9:1000|2-13:3790,2-9-13:20650,9 → 13 → 2:116590
202344030602,3歳31.5,,1200,ダート,良,3,2,2,ヴィンテージマロン,牝3,54.0,藤本現暉,1:15.8,2,,39.5,24.6,8,,,,2023,44,03,06,2,9:390,9:180|13:570|2:510,9-13:6580,9 → 13:10330,9-13:2420|2-9:1000|2-13:3790,2-9-13:20650,9 → 13 → 2:116590
202344030602,3歳31.5,,1200,ダート,良,4,5,7,オフトン,牝3,54.0,千田洋,1:16.2,2,,39.2,19.6,7,,,,2023,44,03,06,2,9:390,9:180|13:570|2:510,9-13:6580,9 → 13:10330,9-13:2420|2-9:1000|2-13:3790,2-9-13:20650,9 → 13 → 2:116590
202344030602,3歳31.5,,1200,ダート,良,5,1,1,モルガナイトリング,牡3,56.0,藤田凌,1:16.7,2.1/2,,40.4,12.2,6,,,,2023,44,03,06,2,9:390,9:180|13:570|2:510,9-13:6580,9 → 13:10330,9-13:2420|2-9:1000|2-13:3790,2-9-13:20650,9 → 13 → 2:116590
202344030602,3歳31.5,,1200,ダート,良,6,3,4,アスノヒーロー,牡3,56.0,笹川翼,1:17.0,1.3/4,,40.0,4.4,3,,,,2023,44,03,06,2,9:390,9:180|13:570|2:510,9-13:6580,9 → 13:10330,9-13:2420|2-9:1000|2-13:3790,2-9-13:20650,9 → 13 → 2:116590
202344030602,3歳31.5,,1200,ダート,良,7,7,11,ボイド,牡3,56.0,安藤洋一,1:17.1,クビ,,40.7,11.7,5,,,,2023,44,03,06,2,9:390,9:180|13:570|2:510,9-13:6580,9 → 13:10330,9-13:2420|2-9:1000|2-13:3790,2-9-13:20650,9 → 13 → 2:116590
202344030602,3歳31.5,,1200,ダート,良,8,3,3,ユーリエンペラー,牡3,56.0,矢野貴之,1:17.4,1.3/4,,39.4,11.4,4,,,,2023,44,03,06,2,9:390,9:180|13:570|2:510,9-13:6580,9 → 13:10330,9-13:2420|2-9:1000|2-13:3790,2-9-13:20650,9 → 13 → 2:116590
