race_id,race_name,grade,距離,コース,馬場状態,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過順,上がり3F,単勝オッズ,人気,馬体重,調教師,調教タイム,年,場コード,回次,日次,レース番号,単勝払戻,複勝払戻,馬連払戻,馬単払戻,ワイド払戻,三連複払戻,三連単払戻
202036010201,2020 初春賞(C2),,1300,ダート,,1,1,1,コスモムーンボウ,牡4,56.0,村上忍,1:26.8,,,41.1,2.4,1,,,,2020,36,01,02,1,1:240,1:140|7:260|3:180,1-7:1850,1 → 7:2200,1-7:390|1-3:390|3-7:880,1-3-7:2530,1 → 7 → 3:9400
202036010201,2020 初春賞(C2),,1300,ダート,,2,7,7,ローリングハート,牝4,54.0,阿部英俊,1:28.0,7,,41.6,26.7,5,,,,2020,36,01,02,1,1:240,1:140|7:260|3:180,1-7:1850,1 → 7:2200,1-7:390|1-3:390|3-7:880,1-3-7:2530,1 → 7 → 3:9400
202036010201,2020 初春賞(C2),,1300,ダート,,3,3,3,キタグローリアス,牝4,54.0,岩本怜,1:28.0,ハナ,,42.1,8.3,4,,,,2020,36,01,02,1,1:240,1:140|7:260|3:180,1-7:1850,1 → 7:2200,1-7:390|1-3:390|3-7:880,1-3-7:2530,1 → 7 → 3:9400
202036010201,2020 初春賞(C2),,1300,ダート,,4,5,5,ヤマニンスピナー,牝4,54.0,菅原俊吏,1:28.0,クビ,,42.6,3.9,3,,,,2020,36,01,02,1,1:240,1:140|7:260|3:180,1-7:1850,1 → 7:2200,1-7:390|1-3:390|3-7:880,1-3-7:2530,1 → 7 → 3:9400
202036010201,2020 初春賞(C2),,1300,ダート,,5,4,4,アガパンサス,牝4,54.0,高橋悠里,1:28.7,4,,41.3,151.3,8,,,,2020,36,01,02,1,1:240,1:140|7:260|3:180,1-7:1850,1 → 7:2200,1-7:390|1-3:390|3-7:880,1-3-7:2530,1 → 7 → 3:9400
202036010201,2020 初春賞(C2),,1300,ダート,,6,2,2,フリータックス,牡4,56.0,大坪慎,1:29.6,6,,43.2,91.5,6,,,,2020,36,01,02,1,1:240,1:140|7:260|3:180,1-7:1850,1 → 7:2200,1-7:390|1-3:390|3-7:880,1-3-7:2530,1 → 7 → 3:9400
202036010201,2020 初春賞(C2),,1300,ダート,,7,6,6,セブンスウェル,牝5,52.0,△塚本涼人,1:30.8,7,,42.2,114.6,7,,,,2020,36,01,02,1,1:240,1:140|7:260|3:180,1-7:1850,1 → 7:2200,1-7:390|1-3:390|3-7:880,1-3-7:2530,1 → 7 → 3:9400
202036010201,2020 初春賞(C2),,1300,ダート,,8,8,8,モクソン,牡4,56.0,山本政聡,1:32.5,10,,47.0,2.4,2,,,,2020,36,01,02,1,1:240,1:140|7:260|3:180,1-7:1850,1 → 7:2200,1-7:390|1-3:390|3-7:880,1-3-7:2530,1 → 7 → 3:9400
202036010202,C2十八組,,1300,ダート,,1,5,5,ユイノニュータイプ,牡4,56.0,菅原辰徳,1:25.4,,,39.7,2.3,2,,,,2020,36,01,02,2,5:230,5:100|1:100|8:230,1-5:130,5 → 1:340,1-5:110|5-8:360|1-8:370,1-5-8:620,5 → 1 → 8:1710
202036010202,C2十八組,,1300,ダート,,2,1,1,リリーブラックシー,牡4,56.0,菅原俊吏,1:25.6,1,,40.1,1.5,1,,,,2020,36,01,02,2,5:230,5:100|1:100|8:230,1-5:130,5 → 1:340,1-5:110|5-8:360|1-8:370,1-5-8:620,5 → 1 → 8:1710
