race_id,race_name,grade,距離,コース,馬場状態,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過順,上がり3F,単勝オッズ,人気,馬体重,年,場コード,回次,日次,レース番号,単勝払戻,複勝払戻,馬連払戻,馬単払戻,ワイド払戻,三連複払戻,三連単払戻
202605010201,,,1400,ダート,良,1,5,10,ケブランリ,牡3,57,ルメール,1:25.4,,1-1,37.2,2.1,1,500(-2),2026,05,01,02,01,10:210,10:120|9:210|6:150,9 - 10:1010,10 → 9:1380,9 - 10:380|6 - 10:330|6 - 9:740,6 - 9 - 10:1730,10 → 9 → 6:6940
202605010201,,,1400,ダート,良,2,5,9,タイセイゴッシュ,牡3,57,キング,1:25.9,2.1/2,6-6,37.1,10.6,5,494(+18),2026,05,01,02,01,10:210,10:120|9:210|6:150,9 - 10:1010,10 → 9:1380,9 - 10:380|6 - 10:330|6 - 9:740,6 - 9 - 10:1730,10 → 9 → 6:6940
202605010201,,,1400,ダート,良,3,3,6,ナックスプレンダー,牡3,57,吉田豊,1:26.4,3,10-9,37.4,5.3,3,506(0),2026,05,01,02,01,10:210,10:120|9:210|6:150,9 - 10:1010,10 → 9:1380,9 - 10:380|6 - 10:330|6 - 9:740,6 - 9 - 10:1730,10 → 9 → 6:6940
202605010201,,,1400,ダート,良,4,7,14,モーゲンセン,牡3,57,戸崎圭太,1:26.6,1.1/4,6-6,37.9,5.0,2,518(0),2026,05,01,02,01,10:210,10:120|9:210|6:150,9 - 10:1010,10 → 9:1380,9 - 10:380|6 - 10:330|6 - 9:740,6 - 9 - 10:1730,10 → 9 → 6:6940
202605010201,,,1400,ダート,良,5,1,1,リゾートライン,牡3,57,菅原明良,1:27.0,2.1/2,2-2,38.8,48.0,8,506(+4),2026,05,01,02,01,10:210,10:120|9:210|6:150,9 - 10:1010,10 → 9:1380,9 - 10:380|6 - 10:330|6 - 9:740,6 - 9 - 10:1730,10 → 9 → 6:6940
202605010201,,,1400,ダート,良,6,6,11,ニンジャトットリ,牡3,57,木幡育也,1:27.1,1/2,3-3,38.6,22.9,6,470(+4),2026,05,01,02,01,10:210,10:120|9:210|6:150,9 - 10:1010,10 → 9:1380,9 - 10:380|6 - 10:330|6 - 9:740,6 - 9 - 10:1730,10 → 9 → 6:6940
202605010201,,,1400,ダート,良,7,3,5,アイアンナックル,牡3,57,田辺裕信,1:27.2,1/2,10-11,38.1,27.7,7,454(+6),2026,05,01,02,01,10:210,10:120|9:210|6:150,9 - 10:1010,10 → 9:1380,9 - 10:380|6 - 10:330|6 - 9:740,6 - 9 - 10:1730,10 → 9 → 6:6940
202605010201,,,1400,ダート,良,8,8,15,ヴァルボナ,牡3,57,横山和生,1:27.3,1/2,3-3,38.8,7.3,4,488(+18),2026,05,01,02,01,10:210,10:120|9:210|6:150,9 - 10:1010,10 → 9:1380,9 - 10:380|6 - 10:330|6 - 9:740,6 - 9 - 10:1730,10 → 9 → 6:6940
202605010201,,,1400,ダート,良,9,2,3,セーヌデローヴ,牡3,54,遠藤汰月,1:27.7,2.1/2,8-8,38.8,56.8,10,448(+6),2026,05,01,02,01,10:210,10:120|9:210|6:150,9 - 10:1010,10 → 9:1380,9 - 10:380|6 - 10:330|6 - 9:740,6 - 9 - 10:1730,10 → 9 → 6:6940
202605010201,,,1400,ダート,良,10,4,8,オダイ,牝3,53,長浜鴻緒,1:28.1,2,3-3,39.6,387.2,16,420(-14),2026,05,01,02,01,10:210,10:120|9:210|6:150,9 - 10:1010,10 → 9:1380,9 - 10:380|6 - 10:330|6 - 9:740,6 - 9 - 10:1730,10 → 9 → 6:6940
202605010201,,,1400,ダート,良,11,6,12,ツイスティドシルク,牡3,57,津村明秀,1:28.2,3/4,9-9,39.2,55.5,9,494(+6),2026,05,01,02,01,10:210,10:120|9:210|6:150,9 - 10:1010,10 → 9:1380,9 - 10:380|6 - 10:330|6 - 9:740,6 - 9 - 10:1730,10 → 9 → 6:6940
202605010201,,,1400,ダート,良,12,2,4,グラスアロー,牡3,54,上里直汰,1:28.3,クビ,14-13,38.8,382.4,15,494(+24),2026,05,01,02,01,10:210,10:120|9:210|6:150,9 - 10:1010,10 → 9:1380,9 - 10:380|6 - 10:330|6 - 9:740,6 - 9 - 10:1730,10 → 9 → 6:6940
202605010201,,,1400,ダート,良,13,1,2,キミガイチバンイイ,牡3,57,木幡巧也,1:28.5,1,10-11,39.4,266.5,13,478(-2),2026,05,01,02,01,10:210,10:120|9:210|6:150,9 - 10:1010,10 → 9:1380,9 - 10:380|6 - 10:330|6 - 9:740,6 - 9 - 10:1730,10 → 9 → 6:6940
202605010201,,,1400,ダート,良,14,7,13,ピコテーパー,牡3,57,杉原誠人,1:28.8,2,16-16,38.4,69.5,11,508(+10),2026,05,01,02,01,10:210,10:120|9:210|6:150,9 - 10:1010,10 → 9:1380,9 - 10:380|6 - 10:330|6 - 9:740,6 - 9 - 10:1730,10 → 9 → 6:6940
202605010201,,,1400,ダート,良,15,8,16,リオンアンサー,牝3,55,柴田善臣,1:29.0,3/4,13-13,39.6,251.4,12,428(+8),2026,05,01,02,01,10:210,10:120|9:210|6:150,9 - 10:1010,10 → 9:1380,9 - 10:380|6 - 10:330|6 - 9:740,6 - 9 - 10:1730,10 → 9 → 6:6940
202605010201,,,1400,ダート,良,16,4,7,シカゴキャッツ,牡3,57,原優介,1:29.0,クビ,15-15,39.3,354.3,14,488(+4),2026,05,01,02,01,10:210,10:120|9:210|6:150,9 - 10:1010,10 → 9:1380,9 - 10:380|6 - 10:330|6 - 9:740,6 - 9 - 10:1730,10 → 9 → 6:6940
202605010202,,,2100,ダート,良,1,5,7,オルブライト,牡3,57,大野拓弥,2:14.7,,11-11-11-11,37.7,6.6,4,476(+6),2026,05,01,02,02,7:660,7:160|9:110|12:380,7 - 9:560,7 → 9:1580,7 - 9:260|7 - 12:1930|9 - 12:930,7 - 9 - 12:4210,7 → 9 → 12:24060
202605010202,,,2100,ダート,良,2,6,9,ホウオウファミリー,牡3,57,戸崎圭太,2:15.3,4,3-3-3-3,39.3,1.7,1,494(0),2026,05,01,02,02,7:660,7:160|9:110|12:380,7 - 9:560,7 → 9:1580,7 - 9:260|7 - 12:1930|9 - 12:930,7 - 9 - 12:4210,7 → 9 → 12:24060
202605010202,,,2100,ダート,良,3,8,12,グランドスウェル,牡3,57,杉原誠人,2:16.2,5,9-8-11-11,39.2,32.6,6,516(+4),2026,05,01,02,02,7:660,7:160|9:110|12:380,7 - 9:560,7 → 9:1580,7 - 9:260|7 - 12:1930|9 - 12:930,7 - 9 - 12:4210,7 → 9 → 12:24060
202605010202,,,2100,ダート,良,4,6,8,ルージュアリスタ,牝3,55,松山弘平,2:16.9,4,4-5-5-5,40.6,5.2,3,496(+2),2026,05,01,02,02,7:660,7:160|9:110|12:380,7 - 9:560,7 → 9:1580,7 - 9:260|7 - 12:1930|9 - 12:930,7 - 9 - 12:4210,7 → 9 → 12:24060
202605010202,,,2100,ダート,良,5,8,13,マイネルスラーヴァ,牡3,57,柴田大知,2:16.9,クビ,9-10-9-9,40.1,192.4,12,514(-8),2026,05,01,02,02,7:660,7:160|9:110|12:380,7 - 9:560,7 → 9:1580,7 - 9:260|7 - 12:1930|9 - 12:930,7 - 9 - 12:4210,7 → 9 → 12:24060
202605010202,,,2100,ダート,良,6,7,10,ゴールドエンバー,牡3,57,木幡初也,2:17.0,クビ,8-8-9-9,40.2,22.6,5,474(+6),2026,05,01,02,02,7:660,7:160|9:110|12:380,7 - 9:560,7 → 9:1580,7 - 9:260|7 - 12:1930|9 - 12:930,7 - 9 - 12:4210,7 → 9 → 12:24060
202605010202,,,2100,ダート,良,7,4,4,ゴーフォアブローク,牡3,55,長浜鴻緒,2:17.0,クビ,1-1-1-1,41.4,4.7,2,534(+6),2026,05,01,02,02,7:660,7:160|9:110|12:380,7 - 9:560,7 → 9:1580,7 - 9:260|7 - 12:1930|9 - 12:930,7 - 9 - 12:4210,7 → 9 → 12:24060
202605010202,,,2100,ダート,良,8,5,6,アスパラゴ,牝3,55,江田照男,2:17.0,ハナ,2-2-2-2,41.4,173.4,11,476(0),2026,05,01,02,02,7:660,7:160|9:110|12:380,7 - 9:560,7 → 9:1580,7 - 9:260|7 - 12:1930|9 - 12:930,7 - 9 - 12:4210,7 → 9 → 12:24060
202605010202,,,2100,ダート,良,9,1,1,アルファシーナ,牡3,54,遠藤汰月,2:17.2,3/4,12-12-5-5,40.9,139.6,10,468(0),2026,05,01,02,02,7:660,7:160|9:110|12:380,7 - 9:560,7 → 9:1580,7 - 9:260|7 - 12:1930|9 - 12:930,7 - 9 - 12:4210,7 → 9 → 12:24060
202605010202,,,2100,ダート,良,10,3,3,ウインガネーシャ,牡3,57,原優介,2:17.4,1.1/2,4-3-3-4,41.2,38.1,7,472(+4),2026,05,01,02,02,7:660,7:160|9:110|12:380,7 - 9:560,7 → 9:1580,7 - 9:260|7 - 12:1930|9 - 12:930,7 - 9 - 12:4210,7 → 9 → 12:24060
